OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28,CLASS_29,CLASS_30,CLASS_31,CLASS_32
1147,OBJEC_1332,0,0,0,0,0,1,25,216,1223,4777,11571,19870,24089,23339,14916,7502,2483,615,177,65,17,3,0,0,0,0,0,0,0,0,0,0
1148,OBJEC_1333,0,0,0,0,0,0,26,143,955,3179,7694,14741,21826,26040,21068,10936,3441,684,151,5,0,0,0,0,0,0,0,0,0,0,0,0
1149,OBJEC_1334,0,0,0,0,1,3,50,449,2532,8133,16676,25570,25440,19056,9019,2814,826,283,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,OBJEC_1335,0,0,0,0,0,0,19,227,1270,4442,10305,18202,22506,23098,17611,8916,3452,911,215,48,0,0,0,0,0,0,0,0,0,0,0,0
1151,OBJEC_1336,0,0,0,0,2,5,53,505,2845,9222,18457,26254,23459,16789,8568,3752,1091,181,27,8,4,0,0,0,0,0,0,0,0,0,0,0
1152,OBJEC_1337,0,0,0,0,0,1,12,127,927,3666,8793,16075,21978,23730,18355,11097,4281,1291,379,122,50,5,0,0,0,0,0,0,0,0,0,0
1153,OBJEC_1338,0,0,0,0,0,5,69,725,3634,10441,20243,27728,23637,14886,6304,2242,737,195,35,8,0,0,0,0,0,0,0,0,0,0,0,0
1154,OBJEC_1339,0,0,0,0,0,0,1,9,83,453,1641,4439,9251,16562,23120,24768,17528,8246,3123,1317,456,190,35,0,0,0,0,0,0,0,0,0
1155,OBJEC_1340,0,0,0,0,0,3,35,310,1820,6639,14955,23874,26522,21813,10887,3292,654,72,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,OBJEC_1341,0,0,0,0,1,43,575,4533,17728,31177,30655,17657,5469,2263,970,392,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,OBJEC_1342,0,0,0,0,0,5,78,743,3979,12011,22546,29933,22931,13061,4625,1157,144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,OBJEC_1344,0,0,0,0,0,0,1,15,111,577,1685,4044,7520,12651,18755,23474,21092,12543,5494,1953,849,313,115,30,0,0,0,0,0,0,0,0
1159,OBJEC_1345,0,0,0,0,1,5,17,162,1025,3641,9003,16649,22527,23023,16556,9860,4845,2075,904,382,166,48,0,0,0,0,0,0,0,0,0,0
1160,OBJEC_1346,0,0,0,0,0,5,31,402,2336,7455,15515,23950,23816,19140,10564,4915,1772,613,230,96,39,10,0,0,0,0,0,0,0,0,0,0
1161,OBJEC_1347,0,0,0,0,0,1,15,131,687,2115,4107,6950,9692,14675,19009,21528,17547,9022,3852,1452,372,33,29,5,0,0,0,0,0,0,0,0
1162,OBJEC_1348,0,0,0,0,2,7,101,843,3895,10577,19165,26263,21968,17141,8657,2237,343,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,OBJEC_1349,0,0,0,0,1,16,123,888,4365,12857,23949,30294,23232,11666,3095,644,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,OBJEC_1350,0,0,0,0,0,3,25,290,1826,6536,14897,24456,26254,20646,10444,4061,1218,223,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,OBJEC_1351,0,0,0,0,0,0,21,215,1260,4620,10979,18410,21326,20128,16303,10577,4400,1703,716,373,170,21,0,0,0,0,0,0,0,0,0,0
1166,OBJEC_1352,0,0,0,0,0,1,24,210,1395,5784,13789,23303,26808,22815,12003,3940,880,153,69,29,17,2,0,0,0,0,0,0,0,0,0,0
1167,OBJEC_1353,0,0,0,0,2,4,61,577,3129,10036,20234,28404,25607,16517,5450,847,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,OBJEC_1354,0,0,0,0,0,6,104,1017,5389,15033,26368,31398,20748,8970,1959,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,OBJEC_1355,0,0,0,0,2,21,250,2387,10213,22449,29697,25160,10496,5370,2839,1397,446,142,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,OBJEC_1356,0,0,0,0,0,5,62,461,2374,7329,15209,23260,24478,19926,11423,4692,1316,292,55,7,0,0,0,0,0,0,0,0,0,0,0,0
1171,OBJEC_1357,0,0,0,0,0,0,4,24,211,783,2276,5228,9265,14976,20484,22757,19425,10103,3633,1228,521,181,90,27,6,0,0,0,0,0,0,0
1172,OBJEC_1358,0,0,0,0,0,0,18,223,1276,4931,11460,19777,23306,21481,14879,8674,3454,1177,391,153,20,2,0,0,0,0,0,0,0,0,0,0
1173,OBJEC_1359,0,0,0,0,0,3,26,304,1720,5856,12679,19993,21762,20697,15587,8294,3110,929,245,17,0,0,0,0,0,0,0,0,0,0,0,0
1174,OBJEC_1361,0,0,0,0,0,0,2,16,132,670,2250,5405,10231,17023,22652,23222,16959,8075,3180,1082,286,37,0,0,0,0,0,0,0,0,0,0
1175,OBJEC_1362,0,0,0,0,0,2,23,246,1535,5222,11484,20025,25134,24821,14987,5708,1739,244,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,OBJEC_1363,0,0,0,0,0,6,79,899,4889,14520,26070,31829,21430,9267,1968,250,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,OBJEC_1364,0,0,0,0,0,0,6,78,427,1816,5012,10148,15352,19993,22073,18977,10927,4469,1431,350,116,44,3,0,0,0,0,0,0,0,0,0
1178,OBJEC_1366,0,0,0,0,0,1,23,245,1508,5521,12946,21696,23860,21051,13505,6903,2556,806,218,50,0,0,0,0,0,0,0,0,0,0,0,0
1179,OBJEC_1367,0,0,0,0,0,6,53,525,2765,8890,18490,26731,26782,17052,6960,2240,597,113,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,OBJEC_1368,0,0,0,0,0,1,10,143,897,3379,7914,14591,19237,22798,19446,13280,6475,1883,591,205,36,3,0,0,0,0,0,0,0,0,0,0
1181,OBJEC_1370,0,0,0,0,0,0,12,127,794,3503,9430,18440,24640,26052,17487,7653,2135,502,83,20,11,0,0,0,0,0,0,0,0,0,0,0
1182,OBJEC_1371,0,0,0,0,0,2,47,404,2358,8213,17586,25813,24746,17638,8377,4015,1471,376,116,44,16,0,0,0,0,0,0,0,0,0,0,0
1183,OBJEC_1372,0,0,0,0,0,0,5,85,502,1995,4829,9787,15074,20747,22147,19043,11258,3710,1067,393,160,69,18,0,0,0,0,0,0,0,0,0
1184,OBJEC_1373,0,0,0,0,0,9,69,738,3822,10653,18872,22883,17772,12119,10828,9171,3125,832,255,59,9,6,0,0,0,0,0,0,0,0,0,0
1185,OBJEC_1374,0,0,0,0,0,3,32,338,2017,6645,14213,24415,25124,21212,10755,4047,1395,435,183,45,29,1,0,0,0,0,0,0,0,0,0,0
1186,OBJEC_1375,0,0,0,0,2,1,37,401,1905,6165,13597,22340,24601,21704,13339,5355,1689,398,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,OBJEC_1376,0,0,0,0,1,6,26,301,1780,6273,14473,23353,25688,21315,11647,4858,1098,270,113,20,0,0,0,0,0,0,0,0,0,0,0,0
1188,OBJEC_1377,0,0,0,0,1,11,86,625,3143,9047,17732,24316,20624,14256,8357,5954,3648,1641,844,346,134,67,51,6,0,0,0,0,0,0,0,0
1189,OBJEC_1379,0,0,0,0,0,2,30,327,1877,6161,13007,19860,20828,18194,12835,9309,5082,2157,775,288,88,44,25,0,0,0,0,0,0,0,0,0
1190,OBJEC_1380,0,0,0,0,0,0,34,265,1599,6068,14057,23150,25759,22309,11875,4270,1119,269,79,28,8,0,0,0,0,0,0,0,0,0,0,0
1191,OBJEC_1382,0,0,0,0,0,0,2,19,155,728,2326,5551,10010,16440,22249,22503,16741,9100,3910,1117,307,32,32,0,0,0,0,0,0,0,0,0
1192,OBJEC_1383,0,0,0,0,0,2,21,275,1445,4901,10797,21204,25592,24472,14724,5896,1415,132,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1193,OBJEC_1384,0,0,0,0,0,1,7,75,566,2505,6709,13667,19854,24925,21898,13047,5299,2002,667,235,53,12,10,22,2,0,0,0,0,0,0,0
1194,OBJEC_1385,0,0,1,2,16,18,40,97,383,1168,3348,6901,11702,17288,21742,21589,16092,7293,2401,753,293,71,22,2,0,0,0,0,0,0,0,0
1195,OBJEC_1386,0,0,0,1,2,41,518,4020,15290,28854,30848,19285,6484,3073,1781,765,235,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,OBJEC_1387,0,0,0,0,0,1,7,145,826,3154,8358,15858,21226,22785,18879,11767,5138,1778,533,182,81,89,56,26,0,0,0,0,0,0,0,0
1197,OBJEC_1388,0,0,0,0,0,0,5,52,464,2146,5793,12035,18007,23183,21461,15273,8058,3195,851,236,95,33,2,0,0,0,0,0,0,0,0,0
1198,OBJEC_1390,0,0,0,0,0,4,19,184,1036,3244,6950,11884,15576,18300,16715,12506,9678,6926,4040,2139,923,419,217,114,15,0,0,0,0,0,0,0
1199,OBJEC_1391,0,0,0,0,0,1,46,379,2261,6985,14919,23530,26783,22113,10314,2800,534,177,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,OBJEC_1392,0,0,0,0,0,0,5,108,579,2273,5531,10938,15889,20930,22522,17736,9792,3654,777,141,14,0,0,0,0,0,0,0,0,0,0,0
1201,OBJEC_1395,0,0,0,0,0,4,56,377,2177,7593,16708,25270,25509,19626,9684,3327,739,140,9,3,0,0,0,0,0,0,0,0,0,0,0,0
1202,OBJEC_1396,0,0,0,0,0,0,23,134,956,3756,9763,17724,22762,23776,16783,9631,4159,1460,455,126,42,6,0,0,0,0,0,0,0,0,0,0
1203,OBJEC_1398,0,0,0,0,0,23,318,2353,9666,21329,28769,25041,14508,6664,2080,392,62,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,OBJEC_1399,0,0,0,0,0,1,4,33,230,1081,3058,6584,11264,17161,21929,21971,15508,7442,3154,1060,336,71,2,0,0,0,0,0,0,0,0,0
1205,OBJEC_1400,0,0,0,0,0,0,6,30,297,1330,4368,9560,16271,22464,23493,17943,9211,3789,1448,632,215,95,28,17,11,14,0,0,0,0,0,0
1206,OBJEC_1401,0,0,0,0,0,2,28,202,1185,4090,9576,17137,22468,23849,18153,9899,3834,930,174,22,7,0,0,0,0,0,0,0,0,0,0,0
1207,OBJEC_1402,0,0,0,0,0,2,26,278,1562,5693,13978,23789,26853,22984,11472,3743,767,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,OBJEC_1403,0,0,0,0,0,2,77,748,3717,11171,21073,28116,23521,14541,5511,1798,457,113,38,6,0,0,0,0,0,0,0,0,0,0,0,0
1209,OBJEC_1404,0,0,0,0,0,3,15,164,1160,4559,11441,19874,25433,24430,16019,6333,1501,253,34,3,0,0,0,0,0,0,0,0,0,0,0,0
1210,OBJEC_1405,0,0,0,0,0,0,7,58,513,2188,6212,12536,18821,24344,22327,14653,6350,2226,721,201,52,7,6,0,0,0,0,0,0,0,0,0
1211,OBJEC_1406,0,0,0,0,0,1,40,380,1865,6110,12394,19965,22878,21841,15159,6775,2434,798,180,65,4,0,0,0,0,0,0,0,0,0,0,0
1212,OBJEC_1407,0,0,0,0,0,2,33,253,1524,5752,13836,22935,25295,21712,12706,5036,1431,314,49,11,0,0,0,0,0,0,0,0,0,0,0,0
1213,OBJEC_1408,0,0,0,0,0,0,6,68,431,1804,5074,10623,16495,21544,20782,15853,10968,5248,1664,324,121,114,72,24,7,0,0,0,0,0,0,0
1214,OBJEC_1409,0,0,0,0,0,2,30,262,1605,5438,13019,22557,26871,23359,11597,4217,1482,562,158,58,5,0,0,0,0,0,0,0,0,0,0,0
1215,OBJEC_1410,0,0,0,0,0,1,10,85,623,2740,7409,13959,20264,23983,20242,13439,5726,1926,381,82,12,7,0,0,0,0,0,0,0,0,0,0
1216,OBJEC_1411,0,0,0,0,0,3,36,336,2106,7135,16024,24340,25535,20779,10636,3619,596,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,OBJEC_1412,0,0,0,0,1,2,69,519,2535,6923,12854,19132,19089,21298,15811,8238,3251,790,283,73,21,0,0,0,0,0,0,0,0,0,0,0
1218,OBJEC_1413,0,0,0,0,1,7,54,621,3512,11419,22688,30690,24680,13022,3619,546,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,OBJEC_1414,0,0,0,0,0,1,31,203,1048,3920,9811,17550,21668,21517,15794,9836,5143,2690,1185,526,191,97,11,0,0,0,0,0,0,0,0,0
1220,OBJEC_1415,0,0,0,0,0,1,16,206,1255,4870,11690,19597,23394,22712,15670,7991,2864,738,190,28,0,0,0,0,0,0,0,0,0,0,0,0
1221,OBJEC_1416,0,0,0,0,0,5,58,378,1908,6631,14232,22634,24341,20578,11466,5482,2132,698,203,93,34,13,3,0,0,0,0,0,0,0,0,0
1222,OBJEC_1417,0,0,0,0,0,0,0,13,160,691,2252,4892,8894,14747,20537,23067,18853,10410,4258,1352,549,167,47,0,0,0,0,0,0,0,0,0
1223,OBJEC_1419,0,0,0,0,1,3,22,256,1446,5560,12771,21688,25095,22850,13466,5632,1901,441,77,13,0,0,0,0,0,0,0,0,0,0,0,0
1224,OBJEC_1420,0,0,0,0,0,20,173,1546,7422,19166,29461,29621,16192,6200,1262,152,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,OBJEC_1421,0,0,0,0,0,3,34,265,1707,6241,14742,23899,26209,21728,10937,3995,1360,362,67,7,0,0,0,0,0,0,0,0,0,0,0,0
1226,OBJEC_1422,0,0,0,0,0,0,23,262,1540,5729,13781,24627,28020,23865,10653,2450,252,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,OBJEC_1423,0,0,0,0,0,0,2,44,236,1270,3733,8468,14043,20753,23594,19441,12240,5107,1514,384,52,8,0,0,0,0,0,0,0,0,0,0
1228,OBJEC_1425,0,0,0,0,0,1,35,274,1756,6315,14717,23478,25799,20898,11342,4812,1398,356,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,OBJEC_1426,0,0,0,0,0,4,30,310,1767,6097,13693,21981,23561,20947,13200,6518,2017,537,139,46,40,2,0,0,0,0,0,0,0,0,0,0
1230,OBJEC_1427,0,0,0,0,0,7,45,354,1843,6190,13486,22329,24580,21111,12389,5513,2069,683,178,85,27,0,0,0,0,0,0,0,0,0,0,0
1231,OBJEC_1428,0,0,0,0,0,5,41,266,1488,5190,11529,18471,21482,20000,14424,8138,4581,2665,1531,820,312,164,79,33,3,0,0,0,0,0,0,0
1232,OBJEC_1429,0,0,0,1,0,2,44,557,3070,10121,20769,29579,24664,15512,5534,1199,164,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,OBJEC_1430,0,0,0,0,0,4,54,434,2499,8554,18179,28699,26868,18032,6321,1213,315,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,OBJEC_1431,0,0,0,0,0,2,19,336,1860,5289,9989,14513,14972,15964,16689,14150,9141,4774,1997,874,403,189,52,9,0,0,0,0,0,0,0,0
1235,OBJEC_1432,0,0,0,0,0,4,44,476,2386,7744,16215,25271,24506,19759,10016,3429,830,194,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,OBJEC_1433,0,0,0,0,0,1,11,127,866,3811,9700,17820,22704,23491,16745,9683,4349,1574,512,123,36,3,0,0,0,0,0,0,0,0,0,0
1237,OBJEC_1434,0,0,0,0,1,3,87,928,4637,13535,23770,30188,21962,11985,3198,498,80,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,OBJEC_1435,0,0,0,0,0,2,25,227,1220,4299,9528,18532,22273,23336,16904,9424,3668,1156,259,30,6,0,0,0,0,0,0,0,0,0,0,0
1239,OBJEC_1436,0,0,0,0,0,1,38,317,1918,6729,14998,24278,26148,20918,10414,3993,1096,314,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,OBJEC_1437,0,0,0,0,0,5,57,553,2762,7238,12891,16252,14461,17139,14267,10989,8005,4247,1817,605,171,64,26,7,0,0,0,0,0,0,0,0
1241,OBJEC_1438,0,0,0,0,0,1,21,141,1124,4255,11091,19729,24018,23459,15931,7956,2495,525,121,18,4,0,0,0,0,0,0,0,0,0,0,0
1242,OBJEC_1439,0,0,0,0,0,1,14,155,986,3830,10111,18950,25179,25656,16626,7204,2091,370,48,1,0,0,0,0,0,0,0,0,0,0,0,0
1243,OBJEC_1440,0,0,0,0,1,3,64,640,3102,9442,18591,26977,23439,16408,7666,2804,1004,418,206,99,23,2,0,0,0,0,0,0,0,0,0,0
1244,OBJEC_1441,0,0,0,0,0,2,31,278,1318,3610,7377,13670,16695,21359,21651,14633,6418,2470,836,370,150,21,0,0,0,0,0,0,0,0,0,0
1245,OBJEC_1442,0,0,0,0,0,3,25,253,1430,4997,12112,20582,24972,23050,14398,6756,1920,348,39,4,0,0,0,0,0,0,0,0,0,0,0,0
1246,OBJEC_1443,0,0,0,0,0,2,48,467,2537,7982,17022,25698,25316,18750,9132,3005,702,171,50,7,0,0,0,0,0,0,0,0,0,0,0,0
1247,OBJEC_1444,0,0,0,0,0,3,48,519,2624,7929,15358,21051,19254,16073,11383,7457,4407,2602,1392,546,203,31,7,2,0,0,0,0,0,0,0,0
1248,OBJEC_1445,0,0,0,0,0,10,65,245,761,2185,4940,9484,13530,17229,18611,17737,12976,7377,3638,1441,502,105,33,19,1,0,0,0,0,0,0,0
1249,OBJEC_1446,0,0,0,0,0,2,40,292,1832,6647,15501,25350,26766,21284,9879,2701,522,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,OBJEC_1447,0,0,0,0,0,7,63,471,2624,7481,13422,17382,16877,16386,15225,11765,6341,2321,485,39,0,0,0,0,0,0,0,0,0,0,0,0
1251,OBJEC_1449,0,0,0,0,0,0,18,124,808,3180,8245,15668,21592,23936,19306,11703,4513,1334,373,81,8,0,0,0,0,0,0,0,0,0,0,0
1252,OBJEC_1450,0,0,0,0,0,0,11,98,756,2691,6964,13509,18925,22938,20191,13730,6781,2748,1108,326,60,28,7,12,6,0,0,0,0,0,0,0
1253,OBJEC_1451,0,0,0,0,1,4,71,695,3623,11092,21146,28373,23547,14411,5879,1818,386,125,37,12,2,0,0,0,0,0,0,0,0,0,0,0
1254,OBJEC_1452,0,0,0,0,0,4,51,661,2896,7337,12253,15792,17100,18806,16559,11409,5334,1910,536,166,66,9,0,0,0,0,0,0,0,0,0,0
1255,OBJEC_1453,0,0,0,0,0,0,26,112,682,2799,7479,13668,19242,21545,17981,12857,7783,4310,1823,611,236,65,3,0,0,0,0,0,0,0,0,0
1256,OBJEC_1454,0,0,0,0,0,0,13,138,1097,3991,10121,18989,24160,25714,16416,7273,2167,595,157,51,7,0,0,0,0,0,0,0,0,0,0,0
1257,OBJEC_1455,0,0,0,0,1,3,14,40,216,924,2818,6644,12656,20504,23892,20856,12329,5842,2703,1223,515,216,77,24,57,2,0,0,0,0,0,0
1258,OBJEC_1456,0,0,0,0,0,3,54,400,2236,8062,17478,26106,26570,18752,8419,2758,613,101,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,OBJEC_1457,0,0,0,0,0,2,16,194,1365,4846,11467,20298,25045,23505,13522,6292,2899,1184,427,134,19,7,0,0,0,0,0,0,0,0,0,0
1260,OBJEC_1458,0,0,0,0,0,0,0,32,293,1463,4409,8990,14910,20181,20898,17880,11389,5844,2913,1298,421,209,77,15,0,0,0,0,0,0,0,0
1261,OBJEC_1459,0,0,0,0,0,0,3,36,256,1303,3783,7876,13006,18869,21741,19785,13963,6743,2490,983,316,67,2,0,0,0,0,0,0,0,0,0
1262,OBJEC_1460,0,0,0,0,0,0,2,15,146,813,2779,7084,13382,21114,25844,21849,12015,4382,1352,346,70,17,11,1,0,0,0,0,0,0,0,0
1263,OBJEC_1461,0,1,1,3,16,41,99,228,530,1773,4302,8514,13900,19934,21061,18846,12688,5910,2125,738,272,123,82,35,0,0,0,0,0,0,0,0
1264,OBJEC_1462,0,0,0,0,0,2,47,388,2267,7157,14614,24092,24348,20109,11817,4712,1132,186,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,OBJEC_1465,0,0,0,0,0,0,5,65,401,1970,5855,12114,18798,23927,21513,14205,7330,3003,1175,374,94,41,19,0,0,0,0,0,0,0,0,0
1266,OBJEC_1466,0,0,0,0,0,1,53,330,1789,6117,13387,22080,25030,21903,13257,5441,1482,258,66,28,0,0,0,0,0,0,0,0,0,0,0,0
1267,OBJEC_1467,0,0,0,0,0,3,33,313,1961,7063,15028,22838,23831,18978,11381,5673,2555,902,373,141,78,42,7,12,10,0,0,0,0,0,0,0
1268,OBJEC_1468,0,0,0,0,0,1,6,115,648,2926,7779,14949,20812,23375,19627,13013,5816,1689,379,68,19,0,0,0,0,0,0,0,0,0,0,0
1269,OBJEC_1469,0,0,0,0,0,0,7,85,522,2001,5336,11211,19749,28283,25601,12574,3919,1241,292,47,21,0,0,0,0,0,0,0,0,0,0,0
1270,OBJEC_1470,0,0,0,0,0,3,14,165,1138,4593,11454,20987,24828,22671,13730,6657,2983,1184,403,75,4,0,0,0,0,0,0,0,0,0,0,0
1271,OBJEC_1471,0,0,0,0,0,6,84,520,2921,9348,18583,26968,25284,17368,7219,1979,478,109,17,5,0,0,0,0,0,0,0,0,0,0,0,0
1272,OBJEC_1472,0,0,0,0,1,2,9,89,573,2357,6983,14522,21581,26415,21928,11916,3616,752,141,4,0,0,0,0,0,0,0,0,0,0,0,0
1273,OBJEC_1473,0,0,0,0,0,2,18,179,1255,4593,11503,19529,24030,23177,15924,7753,2389,631,222,17,0,0,0,0,0,0,0,0,0,0,0,0
1274,OBJEC_1474,0,0,0,0,0,0,24,238,1466,5408,12387,21966,23329,21371,13202,7038,3163,1205,477,199,63,18,2,0,0,0,0,0,0,0,0,0
1275,OBJEC_1475,0,0,0,0,0,0,7,117,654,2444,6152,11843,17280,21740,21061,15645,9135,3845,1041,218,37,3,0,0,0,0,0,0,0,0,0,0
1276,OBJEC_1477,0,0,0,0,0,2,6,64,394,1789,4754,10102,15872,21559,23002,18222,9467,3857,1288,316,135,48,12,0,0,0,0,0,0,0,0,0
1277,OBJEC_1478,0,0,0,0,0,5,74,637,3643,11063,21400,30093,24466,14081,4486,1061,197,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,OBJEC_1479,0,0,0,0,0,0,12,91,633,2645,7112,13850,19594,23214,20230,13540,6514,2542,960,224,58,3,0,0,0,0,0,0,0,0,0,0
1279,OBJEC_1480,0,0,0,0,0,1,11,90,663,2775,7712,15662,21819,25741,21050,10847,3388,849,198,66,17,0,0,0,0,0,0,0,0,0,0,0
1280,OBJEC_1481,0,0,0,0,0,5,62,445,2650,8585,18032,26493,25246,17788,8211,2685,588,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,OBJEC_1482,0,0,0,0,0,2,16,184,1223,4179,10687,19563,24833,24096,14973,7315,2824,825,143,26,0,0,0,0,0,0,0,0,0,0,0,0
1282,OBJEC_1484,0,0,0,0,0,0,18,158,931,3598,9124,17621,24097,24699,17473,9115,3185,754,115,1,0,0,0,0,0,0,0,0,0,0,0,0
1283,OBJEC_1485,0,0,0,0,0,2,30,287,1615,5359,11175,17297,19368,19751,16590,11145,5589,2010,559,109,3,0,0,0,0,0,0,0,0,0,0,0
1284,OBJEC_1486,0,0,0,1,1,21,276,2057,8565,18637,25881,26265,16300,9220,3299,654,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,OBJEC_1488,0,0,0,0,2,12,75,660,3418,10213,19482,26138,22347,15967,8021,3318,997,194,42,3,0,0,0,0,0,0,0,0,0,0,0,0
1286,OBJEC_1489,0,0,0,0,0,0,3,28,234,1115,3188,6817,11282,17594,21890,22240,16511,7230,1949,549,208,41,10,0,0,0,0,0,0,0,0,0
1287,OBJEC_1490,0,0,0,0,1,2,17,256,1563,5319,12031,20348,23006,23154,15317,7049,2464,476,155,55,9,0,0,0,0,0,0,0,0,0,0,0
1288,OBJEC_1491,0,0,0,0,0,0,10,88,584,2276,6150,13345,21413,27624,22915,12181,3510,656,111,19,7,0,0,0,0,0,0,0,0,0,0,0
1289,OBJEC_1493,0,0,0,0,0,4,54,540,3453,10963,21757,29769,24043,14432,4783,1171,226,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,OBJEC_1494,0,0,0,0,1,1,18,169,994,3644,8835,15820,20305,22582,18857,11900,5464,1785,476,199,118,40,14,0,0,0,0,0,0,0,0,0
1291,OBJEC_1495,0,0,0,0,0,4,16,183,1198,5003,12579,22651,27221,24880,12686,3758,609,95,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,OBJEC_1496,0,0,0,0,1,1,51,440,2326,7153,14005,23553,25551,21975,11786,3395,1007,228,68,16,0,0,0,0,0,0,0,0,0,0,0,0
1293,OBJEC_1497,0,0,0,0,1,7,97,658,3254,8852,14553,17868,15835,15260,13245,10244,7080,2721,1134,498,190,47,12,0,0,0,0,0,0,0,0,0
1294,OBJEC_1499,0,0,0,0,0,3,43,333,1709,5846,12910,20378,23175,21605,14602,7464,2254,457,104,6,0,0,0,0,0,0,0,0,0,0,0,0
1295,OBJEC_1500,0,0,0,0,0,0,19,171,998,3464,8881,17227,24705,26953,18119,7376,2090,745,280,140,41,9,4,0,0,0,0,0,0,0,0,0
1296,OBJEC_1501,0,0,0,0,0,1,32,212,1297,5055,12015,20654,24733,23683,15298,6374,1347,150,28,10,0,0,0,0,0,0,0,0,0,0,0,0
1297,OBJEC_1502,0,0,0,0,0,0,7,39,333,1357,3970,8824,14253,21595,24066,19616,11118,4416,1376,373,137,50,19,7,0,0,0,0,0,0,0,0
1298,OBJEC_1503,0,0,0,0,0,1,6,75,394,1724,4582,8839,13530,17113,19555,19177,13814,7429,3065,1294,570,314,72,2,0,0,0,0,0,0,0,0
1299,OBJEC_1504,0,0,0,0,0,0,3,17,175,990,3154,7106,12284,17690,20943,19697,14298,8137,4146,1715,682,171,14,0,0,0,0,0,0,0,0,0
1300,OBJEC_1506,0,0,0,0,0,2,49,426,2139,5870,11749,17638,19558,19584,14882,9998,5609,2510,1022,342,118,47,12,0,0,0,0,0,0,0,0,0
1301,OBJEC_1507,0,0,0,0,1,2,70,601,3371,10052,19212,26614,23845,16485,7645,2402,488,73,19,9,0,0,0,0,0,0,0,0,0,0,0,0
1302,OBJEC_1508,0,0,0,0,0,1,6,72,513,2272,6429,12678,18740,22231,20387,14659,7777,3540,1383,441,86,7,0,0,0,0,0,0,0,0,0,0
1303,OBJEC_1509,0,0,0,0,1,2,57,507,2862,8944,18140,25920,23843,17394,8729,3420,873,174,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,OBJEC_1510,0,0,0,0,0,2,29,351,1878,6405,14553,24459,29566,22254,7874,2453,771,266,28,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,OBJEC_1511,0,0,0,0,2,23,314,2717,11509,22458,28145,25563,12065,6143,2152,424,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,OBJEC_1513,0,0,0,0,0,11,135,1145,5208,14772,25827,31442,20964,9195,2207,304,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,OBJEC_1515,0,0,0,0,0,2,44,408,2391,7004,14248,21275,21418,18439,12883,7901,3476,1258,373,79,22,1,0,0,0,0,0,0,0,0,0,0
