OID_,vh_raw,vv_raw,roughness_p5,roughness_p25,roughness_p75,roughness_p95,Point_ID,S1_pixel_ID,VV_GLCM_cor,VV_GLCM_mean,VV_GLCM_var,VH_GLCM_mean,VH_GLCM_cor,VH_GLCM_var
164,0.0096308,0.1618169,0.0009718,0.0018716,0.0046396,0.0090076,164,183,0.9999783,61.9749985,1920.4916992,54.8472214,0.9588326,1580.8750000
165,0.0109834,0.0832841,0.0008645,0.0016018,0.0038333,0.0068032,165,1298,1.0000000,62.0000000,1922.0000000,55.9749985,0.9652534,1628.8582764
166,0.0113784,0.0718614,0.0012152,0.0024458,0.0069574,0.0155309,166,477,0.9997203,61.9027786,1916.5527344,52.6944427,0.9472882,1491.4444580
167,0.0107953,0.0433925,0.0010422,0.0020402,0.0051931,0.0097708,167,450,1.0000000,62.0000000,1922.0000000,54.2305565,0.9558975,1556.1583252
168,0.0112048,0.0617123,0.0013713,0.0028534,0.0078343,0.0156669,168,415,0.9997100,61.8833351,1915.3778076,50.7555542,0.9373524,1406.4555664
169,0.0101075,0.0386208,0.0011611,0.0023254,0.0061024,0.0114034,169,736,1.0000000,62.0000000,1922.0000000,52.6777763,0.9481930,1487.6777344
170,0.0128245,0.0438937,0.0008438,0.0015853,0.0038731,0.0076463,170,1427,1.0000000,62.0000000,1922.0000000,57.1916656,0.9725683,1682.6639404
171,0.0156550,0.0650572,0.0008437,0.0016045,0.0039851,0.0072080,171,871,1.0000000,62.0000000,1922.0000000,58.3750000,0.9814007,1734.9860840
172,0.0178843,0.0603658,0.0007736,0.0014128,0.0032570,0.0058280,172,1334,1.0000000,62.0000000,1922.0000000,59.3527794,0.9890971,1780.6138916
173,0.0115374,0.0451840,0.0007716,0.0013846,0.0030924,0.0052712,173,1102,1.0000000,62.0000000,1922.0000000,59.6555557,0.9902868,1797.0999756
174,0.0087986,0.0376853,0.0009098,0.0017316,0.0041091,0.0070951,174,313,1.0000000,62.0000000,1922.0000000,55.9388885,0.9644906,1629.1444092
175,0.0099550,0.0440138,0.0008463,0.0015863,0.0038787,0.0070838,175,1375,1.0000000,62.0000000,1922.0000000,57.5722237,0.9751098,1699.0167236
176,0.0138993,0.0317361,0.0008791,0.0016762,0.0040495,0.0073616,176,1029,1.0000000,62.0000000,1922.0000000,58.8472214,0.9852940,1756.4694824
177,0.0148048,0.0266475,0.0008288,0.0015305,0.0035694,0.0060934,177,13,1.0000000,62.0000000,1922.0000000,59.3305550,0.9884596,1780.4694824
178,0.0079263,0.0394173,0.0011049,0.0021761,0.0055864,0.0101042,178,403,1.0000000,62.0000000,1922.0000000,54.8305550,0.9584000,1578.5916748
179,0.0050507,0.0760657,0.0009478,0.0018347,0.0047021,0.0088998,179,1335,1.0000000,62.0000000,1922.0000000,56.8499985,0.9713281,1663.6500244
180,0.0079997,0.0839342,0.0011118,0.0021028,0.0050864,0.0089337,180,1480,1.0000000,62.0000000,1922.0000000,58.3666649,0.9834270,1731.4000244
181,0.0127511,0.0514308,0.0010066,0.0018903,0.0045858,0.0084524,181,1087,1.0000000,62.0000000,1922.0000000,58.9722214,0.9870399,1761.8111572
182,0.0108258,0.0476215,0.0012612,0.0026099,0.0071001,0.0128960,182,404,1.0000000,62.0000000,1922.0000000,54.0999985,0.9543823,1544.8444824
183,0.0072757,0.0774902,0.0012310,0.0025194,0.0064265,0.0125239,183,147,1.0000000,62.0000000,1922.0000000,56.3527794,0.9684423,1639.0583496
184,0.0068781,0.0896660,0.0011816,0.0022990,0.0058803,0.0112119,184,439,1.0000000,62.0000000,1922.0000000,57.9638901,0.9818800,1710.0527344
185,0.0109719,0.0926905,0.0011660,0.0023534,0.0061730,0.0124085,185,853,1.0000000,62.0000000,1922.0000000,58.6833344,0.9868647,1745.0888672
186,0.0104758,0.1098683,0.0012686,0.0024676,0.0062197,0.0121416,186,485,1.0000000,62.0000000,1922.0000000,57.8194427,0.9811411,1702.5583496
187,0.0168186,0.1359778,0.0010797,0.0021166,0.0054769,0.0108426,187,606,1.0000000,62.0000000,1922.0000000,58.6027794,0.9863026,1741.0083008
188,0.0054811,0.1077575,0.0008741,0.0016855,0.0044025,0.0090149,188,483,1.0000000,62.0000000,1922.0000000,60.2611122,0.9924366,1829.7166748
189,0.0186066,0.1391910,0.0009127,0.0018540,0.0053876,0.0117297,189,321,1.0000000,62.0000000,1922.0000000,60.5444450,0.9936392,1844.6333008
190,0.0240940,0.1262344,0.0009054,0.0017662,0.0046332,0.0095587,190,1274,1.0000000,62.0000000,1922.0000000,60.7972221,0.9941323,1859.0416260
191,0.0222607,0.2018990,0.0010749,0.0022895,0.0065795,0.0125113,191,1583,1.0000000,62.0000000,1922.0000000,61.2361107,0.9964727,1881.3693848
192,0.0264927,0.1679991,0.0012698,0.0028308,0.0077638,0.0146450,192,440,1.0000000,62.0000000,1922.0000000,61.5444450,0.9978981,1897.7667236
193,0.0308511,0.1532190,0.0012428,0.0026649,0.0075212,0.0142833,193,823,1.0000000,62.0000000,1922.0000000,61.6805573,0.9984938,1905.0860596
194,0.0118934,0.0583609,0.0008935,0.0016992,0.0042655,0.0079369,194,1490,1.0000000,62.0000000,1922.0000000,59.8666649,0.9905200,1809.6555176
195,0.0171177,0.0510813,0.0009408,0.0018108,0.0046879,0.0093671,195,448,1.0000000,62.0000000,1922.0000000,60.2694435,0.9924476,1830.5361328
196,0.0188176,0.0477853,0.0008923,0.0016586,0.0040200,0.0075386,196,1136,1.0000000,62.0000000,1922.0000000,59.5805550,0.9888419,1795.1528320
197,0.0158157,0.0715345,0.0010410,0.0020317,0.0051874,0.0098646,197,532,1.0000000,62.0000000,1922.0000000,60.0805550,0.9914247,1820.7916260
198,0.0205232,0.0934634,0.0010093,0.0019457,0.0049885,0.0103318,198,944,1.0000000,62.0000000,1922.0000000,59.2722206,0.9875205,1779.3555908
199,0.0227023,0.1636827,0.0011695,0.0023035,0.0057978,0.0106394,199,128,1.0000000,62.0000000,1922.0000000,59.8777771,0.9906039,1810.4333496
200,0.0186593,0.1655469,0.0010861,0.0021776,0.0056934,0.0108083,200,1033,1.0000000,62.0000000,1922.0000000,59.0416679,0.9874742,1765.9083252
201,0.0246948,0.2303814,0.0011578,0.0023500,0.0063139,0.0118938,201,728,1.0000000,62.0000000,1922.0000000,59.7333336,0.9910133,1801.4222412
202,0.0227415,0.2022215,0.0011556,0.0022769,0.0056855,0.0109714,202,1384,1.0000000,62.0000000,1922.0000000,58.9777794,0.9869649,1762.7611084
203,0.0263189,0.2233102,0.0011940,0.0023852,0.0060517,0.0114968,203,1405,1.0000000,62.0000000,1922.0000000,59.6944427,0.9906583,1799.5888672
204,0.0197989,0.0502559,0.0009351,0.0018004,0.0046423,0.0089393,204,1247,1.0000000,62.0000000,1922.0000000,60.5694427,0.9930466,1847.6082764
205,0.0157501,0.1081614,0.0010292,0.0020144,0.0052121,0.0096934,205,272,1.0000000,62.0000000,1922.0000000,61.1805573,0.9962246,1878.3806152
206,0.0244927,0.1021034,0.0010286,0.0020469,0.0055027,0.0109936,206,1065,1.0000000,62.0000000,1922.0000000,61.5388870,0.9978948,1897.4277344
207,0.0389822,0.1019727,0.0012013,0.0025632,0.0070228,0.0131005,207,1392,1.0000000,62.0000000,1922.0000000,61.7027779,0.9985094,1906.4250488
208,0.0152049,0.0747848,0.0009322,0.0017448,0.0044029,0.0084291,208,1415,1.0000000,62.0000000,1922.0000000,60.4000015,0.9920550,1839.0333252
209,0.0142758,0.0759762,0.0010246,0.0019347,0.0045912,0.0082190,209,549,1.0000000,62.0000000,1922.0000000,61.1472206,0.9962027,1876.3471680
210,0.0175957,0.0675182,0.0012602,0.0026262,0.0069156,0.0126145,210,843,1.0000000,62.0000000,1922.0000000,61.5111122,0.9978783,1895.7332764
211,0.0415810,0.0669324,0.0011104,0.0022074,0.0058643,0.0116980,211,1098,1.0000000,62.0000000,1922.0000000,61.6833344,0.9984983,1905.2388916
212,0.0177305,0.1825023,0.0012150,0.0024468,0.0064801,0.0128217,212,1388,1.0000000,62.0000000,1922.0000000,60.2500000,0.9913951,1831.6333008
213,0.0109430,0.1122202,0.0011750,0.0023057,0.0055678,0.0098478,213,30,1.0000000,62.0000000,1922.0000000,61.1472206,0.9962116,1876.3305664
214,0.0116180,0.0909975,0.0012032,0.0024047,0.0059836,0.0106716,214,327,1.0000000,62.0000000,1922.0000000,61.5000000,0.9978775,1895.0444336
215,0.0339416,0.0805379,0.0012826,0.0027516,0.0072519,0.0144891,215,894,1.0000000,62.0000000,1922.0000000,61.6749992,0.9984993,1904.7194824
216,0.0238153,0.2212561,0.0012641,0.0025112,0.0061372,0.0119337,216,224,1.0000000,62.0000000,1922.0000000,60.1638870,0.9918964,1826.0028076
217,0.0168130,0.1468744,0.0015121,0.0032561,0.0092514,0.0219650,217,178,1.0000000,62.0000000,1922.0000000,61.1777763,0.9971786,1876.5000000
218,0.0147876,0.1115543,0.0013042,0.0026389,0.0066687,0.0121554,218,179,1.0000000,62.0000000,1922.0000000,61.5222206,0.9985870,1895.1444092
219,0.0241733,0.1099887,0.0013056,0.0027093,0.0067845,0.0122966,219,564,1.0000000,62.0000000,1922.0000000,61.6583328,0.9989796,1902.8360596
220,0.0318559,0.1985189,0.0015438,0.0033399,0.0097728,0.0220128,220,1504,1.0000000,62.0000000,1922.0000000,60.1388893,0.9916584,1824.8499756
221,0.0269752,0.1617095,0.0013739,0.0028185,0.0075920,0.0156849,221,1088,1.0000000,62.0000000,1922.0000000,61.1916656,0.9971872,1877.3194580
222,0.0218336,0.1008750,0.0014606,0.0030133,0.0077411,0.0152659,222,926,1.0000000,62.0000000,1922.0000000,61.5194435,0.9985884,1894.9583740
223,0.0212743,0.0862059,0.0013160,0.0026597,0.0065064,0.0116860,223,1580,1.0000000,62.0000000,1922.0000000,61.6472206,0.9989792,1902.1417236
224,0.0363457,0.2355202,0.0012462,0.0028271,0.0081002,0.0150812,224,537,1.0000000,62.0000000,1922.0000000,61.6611099,0.9981449,1904.6110840
225,0.0636303,0.2094695,0.0012591,0.0027319,0.0075054,0.0137427,225,1372,1.0000000,62.0000000,1922.0000000,61.6111107,0.9981156,1901.6055908
226,0.0829808,0.1535215,0.0014628,0.0031925,0.0088151,0.0166743,226,1031,1.0000000,62.0000000,1922.0000000,61.4361115,0.9968673,1893.1082764
227,0.0957111,0.1787133,0.0011295,0.0023860,0.0073006,0.0160485,227,856,1.0000000,62.0000000,1922.0000000,61.3166656,0.9964719,1886.4277344
228,0.1309593,0.1058026,0.0007767,0.0014078,0.0032549,0.0058506,228,1443,1.0000000,62.0000000,1922.0000000,61.1833344,0.9960881,1878.8778076
229,0.0715662,0.0542943,0.0009467,0.0017952,0.0044516,0.0086517,229,1035,1.0000000,62.0000000,1922.0000000,61.0888901,0.9958633,1873.4666748
230,0.0394327,0.1847604,0.0008628,0.0016779,0.0052057,0.0116922,230,824,1.0000000,62.0000000,1922.0000000,61.8055573,0.9989830,1911.8889160
231,0.0328900,0.1470470,0.0009216,0.0018086,0.0053414,0.0116955,231,1131,1.0000000,62.0000000,1922.0000000,61.7861099,0.9989693,1910.7194824
232,0.0400390,0.1110155,0.0014045,0.0029700,0.0076179,0.0144582,232,1502,1.0000000,62.0000000,1922.0000000,61.9111099,0.9999536,1916.5777588
233,0.0150395,0.0915558,0.0013452,0.0028056,0.0072580,0.0141348,233,480,1.0000000,62.0000000,1922.0000000,61.9194450,0.9999580,1917.0860596
234,0.0403886,0.0737738,0.0014116,0.0030894,0.0081391,0.0155140,234,786,1.0000000,62.0000000,1922.0000000,61.9055557,0.9999507,1916.2388916
235,0.0220546,0.0791683,0.0013690,0.0028245,0.0074433,0.0156592,235,698,1.0000000,62.0000000,1922.0000000,61.9194450,0.9999580,1917.0860596
236,0.0311770,0.0970306,0.0014013,0.0029172,0.0075282,0.0143953,236,969,1.0000000,62.0000000,1922.0000000,61.8555565,0.9999187,1913.2221680
237,0.0226864,0.1091813,0.0014434,0.0030225,0.0078827,0.0149811,237,1423,1.0000000,62.0000000,1922.0000000,61.8888893,0.9999391,1915.2388916
238,0.0192643,0.1111428,0.0013089,0.0025659,0.0063216,0.0114719,238,1200,1.0000000,62.0000000,1922.0000000,61.8333321,0.9999070,1911.8666992
239,0.0200307,0.0931232,0.0014632,0.0031265,0.0080180,0.0150771,239,185,1.0000000,62.0000000,1922.0000000,61.8750000,0.9999318,1914.3917236
240,0.0453249,0.1456669,0.0008947,0.0017638,0.0060831,0.0137793,240,693,1.0000000,62.0000000,1922.0000000,61.6916656,0.9983081,1906.1250000
241,0.0989274,0.2124317,0.0010129,0.0021603,0.0078294,0.0184483,241,1265,1.0000000,62.0000000,1922.0000000,61.5833321,0.9979329,1900.1110840
242,0.1443941,0.1737734,0.0008128,0.0016017,0.0046752,0.0105013,242,1578,1.0000000,62.0000000,1922.0000000,61.4500008,0.9975577,1892.5611572
243,0.0842627,0.1115015,0.0010560,0.0023027,0.0066221,0.0126747,243,436,1.0000000,62.0000000,1922.0000000,61.3555565,0.9973387,1887.1500244
244,0.0221366,0.1183276,0.0015385,0.0034476,0.0095220,0.0175735,244,25,1.0000000,62.0000000,1922.0000000,61.9138870,0.9999580,1916.7471924
245,0.0640887,0.1734833,0.0019634,0.0044104,0.0112441,0.0228521,245,330,1.0000000,62.0000000,1922.0000000,61.8250008,0.9996063,1911.9083252
246,0.1073769,0.2424222,0.0012329,0.0034004,0.0112513,0.0248880,246,874,1.0000000,62.0000000,1922.0000000,61.7000008,0.9992446,1904.8666992
247,0.0933240,0.2592811,0.0007628,0.0015224,0.0066425,0.0163341,247,887,1.0000000,62.0000000,1922.0000000,61.6055565,0.9990319,1899.4555664
248,0.0155634,0.1120035,0.0010322,0.0020602,0.0056317,0.0108566,248,452,1.0000000,62.0000000,1922.0000000,61.9333344,0.9999653,1917.9333496
249,0.0302345,0.1464568,0.0009400,0.0020253,0.0070908,0.0165695,249,570,1.0000000,62.0000000,1922.0000000,61.8499985,0.9996167,1913.4333496
250,0.0644812,0.3267876,0.0016052,0.0040369,0.0118318,0.0251873,250,670,1.0000000,62.0000000,1922.0000000,61.7333336,0.9992600,1906.9000244
251,0.0851509,0.4594373,0.0018391,0.0042392,0.0113181,0.0241367,251,1537,1.0000000,62.0000000,1922.0000000,61.6416664,0.9990491,1901.6583252
252,0.0151968,0.1291999,0.0013766,0.0027574,0.0064006,0.0110834,252,917,1.0000000,62.0000000,1922.0000000,61.9222221,0.9999594,1917.2556152
253,0.0175888,0.1387439,0.0013987,0.0029941,0.0077799,0.0142660,253,601,1.0000000,62.0000000,1922.0000000,61.8833351,0.9997563,1915.2332764
254,0.0338614,0.2726896,0.0007323,0.0014581,0.0053749,0.0108375,254,168,1.0000000,62.0000000,1922.0000000,61.8055573,0.9995087,1910.9055176
255,0.0480533,0.3839470,0.0010123,0.0025654,0.0101790,0.0236304,255,317,1.0000000,62.0000000,1922.0000000,61.7388878,0.9993737,1907.0722656
256,0.0184357,0.0969506,0.0014061,0.0028421,0.0071018,0.0131661,256,929,1.0000000,62.0000000,1922.0000000,61.9222221,0.9999594,1917.2556152
257,0.0165552,0.0952744,0.0016662,0.0035316,0.0090857,0.0175865,257,1094,1.0000000,62.0000000,1922.0000000,61.8916664,0.9997607,1915.7416992
258,0.0199045,0.1012606,0.0014262,0.0030434,0.0078128,0.0148076,258,1517,1.0000000,62.0000000,1922.0000000,61.8444443,0.9995528,1913.2110596
259,0.0225877,0.1280873,0.0009715,0.0020554,0.0061521,0.0121704,259,10,1.0000000,62.0000000,1922.0000000,61.7888870,0.9994212,1910.0555420
260,0.0331215,0.0688315,0.0008132,0.0014884,0.0035136,0.0066715,260,273,1.0000000,62.0000000,1922.0000000,60.9916649,0.9956294,1867.8861084
261,0.0184418,0.0451074,0.0007428,0.0013419,0.0033786,0.0082921,261,26,1.0000000,62.0000000,1922.0000000,60.9333344,0.9955838,1864.3555908
262,0.0076255,0.0547073,0.0009235,0.0017539,0.0045662,0.0122573,262,199,1.0000000,62.0000000,1922.0000000,60.8111115,0.9949973,1857.8889160
263,0.0355212,0.0936148,0.0012439,0.0025330,0.0069386,0.0148491,263,424,1.0000000,62.0000000,1922.0000000,61.2583351,0.9971108,1881.5694580
264,0.0846837,0.2466425,0.0007250,0.0014320,0.0053908,0.0129654,264,1497,1.0000000,62.0000000,1922.0000000,61.5083351,0.9988105,1893.8750000
265,0.1348862,0.4141669,0.0011229,0.0027004,0.0077359,0.0147237,265,156,1.0000000,62.0000000,1922.0000000,61.5527763,0.9988327,1896.5860596
266,0.1298473,0.3056678,0.0017153,0.0038108,0.0101195,0.0200485,266,1382,1.0000000,62.0000000,1922.0000000,61.6722221,0.9992148,1903.2722168
267,0.0699457,0.1346468,0.0008580,0.0017753,0.0065647,0.0158314,267,108,1.0000000,62.0000000,1922.0000000,61.7388878,0.9992893,1907.2388916
268,0.0318836,0.0814111,0.0008770,0.0017568,0.0053846,0.0118765,268,609,1.0000000,62.0000000,1922.0000000,61.2000008,0.9970685,1878.0389404
269,0.0174725,0.0751511,0.0007703,0.0014502,0.0044646,0.0126979,269,1444,1.0000000,62.0000000,1922.0000000,61.0638885,0.9964764,1870.7360840
270,0.0955842,0.2348755,0.0014744,0.0030974,0.0076675,0.0144854,270,1259,1.0000000,62.0000000,1922.0000000,61.4500008,0.9987715,1890.3444824
271,0.0511431,0.1399991,0.0007715,0.0014794,0.0058808,0.0176815,271,279,1.0000000,62.0000000,1922.0000000,61.3083344,0.9981867,1882.7027588
272,0.2010169,0.4641406,0.0006577,0.0012915,0.0061212,0.0144936,272,613,1.0000000,62.0000000,1922.0000000,61.5000000,0.9987970,1893.3944092
273,0.0949000,0.3002291,0.0007748,0.0015421,0.0054263,0.0113260,273,1447,1.0000000,62.0000000,1922.0000000,61.3583336,0.9982132,1885.7528076
274,0.0195051,0.1762924,0.0013201,0.0030193,0.0086907,0.0185807,274,888,1.0000000,62.0000000,1922.0000000,61.3361130,0.9981913,1884.4139404
275,0.0203385,0.1467983,0.0008322,0.0015566,0.0042953,0.0096983,275,121,1.0000000,62.0000000,1922.0000000,61.2555542,0.9978251,1880.0999756
276,0.2320491,0.4858378,0.0016610,0.0035632,0.0090710,0.0170333,276,1264,1.0000000,62.0000000,1922.0000000,61.6250000,0.9991888,1900.4083252
277,0.1089865,0.4752325,0.0007260,0.0014019,0.0066532,0.0142787,277,922,1.0000000,62.0000000,1922.0000000,61.5361099,0.9988497,1895.5860596
278,0.0200516,0.2968321,0.0007936,0.0015350,0.0047047,0.0111578,278,342,1.0000000,62.0000000,1922.0000000,61.5138893,0.9988313,1894.2416992
279,0.0263348,0.1307000,0.0007310,0.0013454,0.0036342,0.0104941,279,1377,1.0000000,62.0000000,1922.0000000,61.4583321,0.9985885,1891.2528076
280,0.0511944,0.1459623,0.0013904,0.0032274,0.0086068,0.0180209,280,186,1.0000000,62.0000000,1922.0000000,61.4638901,0.9985917,1891.5916748
281,0.1177027,0.2922590,0.0016651,0.0037005,0.0095853,0.0188958,281,356,1.0000000,62.0000000,1922.0000000,61.7027779,0.9992666,1905.0527344
282,0.0821638,0.4616764,0.0012799,0.0029210,0.0083153,0.0167981,282,1461,1.0000000,62.0000000,1922.0000000,61.6138878,0.9989285,1900.2305908
283,0.0359133,0.2969208,0.0007664,0.0015739,0.0060977,0.0151951,283,1437,1.0000000,62.0000000,1922.0000000,61.5972214,0.9989133,1899.2249756
284,0.0416940,0.1025024,0.0009248,0.0018874,0.0055412,0.0123783,284,952,1.0000000,62.0000000,1922.0000000,61.5416679,0.9986714,1896.2360840
285,0.0395791,0.0911555,0.0009714,0.0019988,0.0058332,0.0106603,285,1113,1.0000000,62.0000000,1922.0000000,61.5416679,0.9986714,1896.2360840
286,0.0678865,0.1819944,0.0008514,0.0017117,0.0054241,0.0124875,286,1257,1.0000000,62.0000000,1922.0000000,61.5083351,0.9987402,1894.0694580
287,0.0471275,0.1465594,0.0015851,0.0033820,0.0088385,0.0181993,287,988,1.0000000,62.0000000,1922.0000000,61.5805550,0.9988163,1898.3750000
288,0.0341845,0.1102207,0.0006947,0.0012617,0.0039423,0.0088128,288,1373,1.0000000,62.0000000,1922.0000000,61.6361122,0.9989702,1901.5305176
289,0.0576537,0.2249124,0.0010735,0.0022359,0.0068706,0.0135794,289,1111,1.0000000,62.0000000,1922.0000000,60.3583336,0.9927952,1837.1138916
290,0.0814272,0.1673255,0.0009144,0.0017601,0.0046678,0.0093825,290,458,1.0000000,62.0000000,1922.0000000,60.2000008,0.9914005,1830.2055664
291,0.0239347,0.0683674,0.0006881,0.0011821,0.0025071,0.0041915,291,818,1.0000000,62.0000000,1922.0000000,59.5694427,0.9879005,1798.2805176
292,0.0095299,0.0828232,0.0009268,0.0017294,0.0042034,0.0071156,292,1115,1.0000000,62.0000000,1922.0000000,58.7361107,0.9850841,1753.3527832
293,0.0257850,0.0825553,0.0006686,0.0011268,0.0022774,0.0036872,293,470,1.0000000,62.0000000,1922.0000000,59.4416656,0.9872828,1791.7528076
294,0.0235061,0.0677604,0.0006641,0.0011703,0.0026229,0.0053669,294,144,1.0000000,62.0000000,1922.0000000,59.2444458,0.9856461,1782.7110596
295,0.0302084,0.0807987,0.0006497,0.0011372,0.0025919,0.0044601,295,923,1.0000000,62.0000000,1922.0000000,59.7833328,0.9894490,1808.6666260
296,0.0241018,0.0514532,0.0006723,0.0011744,0.0025535,0.0042316,296,217,1.0000000,62.0000000,1922.0000000,59.1611099,0.9855993,1777.6888428
297,0.0304774,0.1803102,0.0012822,0.0025396,0.0062589,0.0115536,297,1520,1.0000000,62.0000000,1922.0000000,59.8722229,0.9924722,1807.3610840
298,0.0276665,0.1674160,0.0012314,0.0024387,0.0062895,0.0129555,298,1465,1.0000000,62.0000000,1922.0000000,60.3361130,0.9934968,1833.7083740
299,0.0225222,0.1605614,0.0011877,0.0023808,0.0063952,0.0133175,299,1103,1.0000000,62.0000000,1922.0000000,61.3666649,0.9988948,1885.0000000
300,0.0193588,0.0890195,0.0012631,0.0026009,0.0064701,0.0118703,300,189,1.0000000,62.0000000,1922.0000000,61.6416664,0.9997179,1900.3972168
301,0.0210662,0.0535457,0.0013274,0.0027173,0.0068075,0.0130089,301,1180,1.0000000,62.0000000,1922.0000000,61.7000008,0.9997549,1903.9388428
302,0.0129819,0.1337392,0.0012189,0.0023876,0.0058301,0.0106722,302,673,1.0000000,62.0000000,1922.0000000,61.3499985,0.9988146,1884.1221924
303,0.0123528,0.0793805,0.0014271,0.0029565,0.0075550,0.0144153,303,351,1.0000000,62.0000000,1922.0000000,61.6444435,0.9997194,1900.5666504
304,0.0196744,0.0907713,0.0015496,0.0032501,0.0078958,0.0140550,304,766,1.0000000,62.0000000,1922.0000000,61.7000008,0.9997549,1903.9388428
305,0.0198581,0.0853878,0.0014750,0.0031959,0.0082896,0.0154095,305,985,1.0000000,62.0000000,1922.0000000,61.7972221,0.9998764,1909.6861572
306,0.0226297,0.0683923,0.0014648,0.0030703,0.0075892,0.0137998,306,169,1.0000000,62.0000000,1922.0000000,61.8499985,0.9999129,1912.8778076
307,0.0326265,0.1102326,0.0016584,0.0036309,0.0098791,0.0214573,307,219,1.0000000,62.0000000,1922.0000000,61.9083328,0.9999522,1916.4083252
308,0.0283585,0.1031867,0.0018083,0.0039771,0.0103156,0.0210729,308,1017,1.0000000,62.0000000,1922.0000000,61.9416656,0.9999696,1918.4416504
309,0.0203980,0.0764623,0.0016079,0.0033165,0.0080426,0.0142160,309,1246,1.0000000,62.0000000,1922.0000000,61.9444427,0.9999189,1918.7110596
310,0.0202391,0.1031465,0.0015899,0.0033388,0.0081441,0.0149261,310,120,1.0000000,62.0000000,1922.0000000,61.9444427,0.9999189,1918.7110596
311,0.0201878,0.1219212,0.0016992,0.0036648,0.0091880,0.0167539,311,1162,1.0000000,62.0000000,1922.0000000,61.7944450,0.9998749,1909.5167236
312,0.0268768,0.1179024,0.0016669,0.0034497,0.0083807,0.0152538,312,517,1.0000000,62.0000000,1922.0000000,61.8499985,0.9999129,1912.8778076
313,0.0239133,0.1753680,0.0019982,0.0045884,0.0116130,0.0213299,313,1322,1.0000000,62.0000000,1922.0000000,61.2805557,0.9970590,1884.2861328
314,0.0449569,0.2170771,0.0016040,0.0034907,0.0088687,0.0160876,314,1538,1.0000000,62.0000000,1922.0000000,61.4638901,0.9975671,1894.1250000
315,0.0390404,0.1669229,0.0016213,0.0036635,0.0098160,0.0185564,315,662,1.0000000,62.0000000,1922.0000000,60.5222206,0.9943004,1845.1500244
316,0.0323936,0.2086707,0.0014912,0.0033897,0.0101241,0.0201229,316,916,1.0000000,62.0000000,1922.0000000,60.9749985,0.9960308,1867.8582764
317,0.0356853,0.2847018,0.0015470,0.0034908,0.0094479,0.0189229,317,1399,1.0000000,62.0000000,1922.0000000,61.2805557,0.9970350,1884.0361328
318,0.0924112,0.2309659,0.0019373,0.0045506,0.0121236,0.0240747,318,1344,1.0000000,62.0000000,1922.0000000,60.4333344,0.9939193,1840.0555420
319,0.0745118,0.4861704,0.0018638,0.0042169,0.0112327,0.0220757,319,638,1.0000000,62.0000000,1922.0000000,60.9583321,0.9956565,1866.8083496
