OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28
1925,OBJEC_2051,1249,10014,12142,55664,19803,6173,2912,1079,427,200,107,56,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,OBJEC_2052,1390,12333,14886,59936,15432,3820,1446,400,155,59,19,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,OBJEC_2053,664,5974,8397,50161,24782,10692,5796,2185,764,268,116,41,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,OBJEC_2056,1310,11389,14386,61634,16903,3664,805,122,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,OBJEC_2057,1522,13191,15389,60418,15251,3140,769,176,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,OBJEC_2058,2154,17923,20079,60208,8199,1100,208,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,OBJEC_2059,694,5855,7737,43909,22687,11060,7423,4305,2262,1508,929,604,1244,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,OBJEC_2061,1352,12070,14427,61779,15842,3333,1120,233,41,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,OBJEC_2062,1675,14641,16979,60612,13293,2432,504,76,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,OBJEC_2063,655,5484,7375,43746,23630,11440,7611,3913,2121,1302,807,598,1207,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,OBJEC_2064,1227,10356,13492,60349,18544,4352,987,211,37,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,OBJEC_2065,1670,13940,16099,59020,13892,3503,1324,468,164,83,41,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,OBJEC_2066,580,5359,7149,42342,25069,12776,7576,3534,1923,1161,702,482,1237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,OBJEC_2067,1123,10271,12261,57262,19439,5590,2636,908,208,103,45,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,OBJEC_2068,904,7910,9834,48817,22701,9394,5529,2441,1100,611,317,156,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,OBJEC_2069,1304,11370,13352,55731,17354,5854,2739,1054,589,318,162,124,265,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,OBJEC_2070,1116,9871,12795,60552,19248,4594,1418,281,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,OBJEC_2071,1447,12225,14436,59113,17200,4169,1317,283,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,OBJEC_2072,1733,13531,16198,58486,14150,4087,1519,367,100,36,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,OBJEC_2073,1163,10926,13019,56569,18730,5968,2403,762,241,66,32,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,OBJEC_2074,773,7147,9284,51380,23929,9478,4979,1886,642,272,60,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,OBJEC_2075,666,6459,8194,45632,23647,11444,6773,3355,1741,909,460,292,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,OBJEC_2076,915,7113,8908,42113,21165,11597,7407,4041,2337,1363,813,590,1189,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,OBJEC_2077,596,5393,6992,39663,23769,13328,8282,3554,2085,1296,857,633,2587,700,142,15,0,0,0,0,0,0,0,0,0,0,0,0
1949,OBJEC_2078,1968,16062,18712,62134,9728,1078,184,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,OBJEC_2079,1187,10325,12487,58468,18980,5620,2237,670,146,37,22,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,OBJEC_2080,681,6456,8819,49141,24293,10452,4997,2171,1195,701,393,224,365,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,OBJEC_2082,1339,12164,13941,56444,16145,4837,2469,1179,565,340,197,103,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,OBJEC_2083,879,7364,9481,51907,23073,9407,4633,1780,669,323,165,83,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,OBJEC_2084,1384,11464,14186,59667,17293,4054,1153,287,56,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,OBJEC_2085,819,6965,8991,46918,21814,9666,5732,2994,1725,1094,652,490,1659,318,54,1,0,0,0,0,0,0,0,0,0,0,0,0
1956,OBJEC_2086,1069,9453,11850,56045,20906,6848,2720,780,176,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,OBJEC_2087,831,7676,9478,45755,20415,10197,6429,3638,2076,1244,780,497,869,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,OBJEC_2088,762,6957,9360,52399,23059,8951,4351,1660,794,495,291,234,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,OBJEC_2089,793,7630,9480,51127,24452,9116,4688,1830,501,187,55,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,OBJEC_2090,1698,13792,16347,59188,14193,3555,895,204,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,OBJEC_2091,788,7499,9531,49434,22506,10036,5632,2546,1208,628,243,95,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,OBJEC_2092,1365,12236,15326,62148,15111,3052,816,135,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,OBJEC_2093,793,7035,9119,50917,23533,10317,5388,2069,642,266,91,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,OBJEC_2094,1529,13623,15200,58253,14981,3495,1614,680,253,102,59,39,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,OBJEC_2095,540,4536,6308,39332,26194,13506,7214,3782,2197,1372,970,778,3326,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,OBJEC_2096,1088,10022,11957,52952,18631,6919,4198,2134,1068,606,329,197,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,OBJEC_2097,868,7456,9984,52696,23455,8267,3089,976,433,245,176,193,1263,576,208,7,0,0,0,0,0,0,0,0,0,0,0,0
1968,OBJEC_2098,886,6944,8928,45920,23042,10829,6632,3346,1614,974,512,273,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,OBJEC_2099,1073,9161,11390,50325,18060,7577,4807,2641,1697,1081,715,513,1150,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,OBJEC_2101,1642,14685,16883,61908,12259,1923,484,100,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,OBJEC_2103,1086,9704,12293,59120,20814,5512,1392,243,46,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,OBJEC_2105,983,8913,11494,57874,21305,6459,2416,582,145,37,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,OBJEC_2106,914,8395,10833,48884,17883,7670,4899,2747,1710,1189,796,604,2623,509,137,66,15,7,8,3,0,0,0,0,0,0,0,0
1974,OBJEC_2107,201,1986,2825,21044,16319,12853,12446,9262,7377,5789,4298,3447,11059,1083,209,12,9,5,0,0,0,0,0,0,0,0,0,0
1975,OBJEC_2108,1152,9916,12155,57902,19779,6164,2313,627,142,57,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,OBJEC_2109,728,6466,8030,39553,18245,10223,8067,5244,3648,2583,1717,1325,3493,331,103,77,26,13,11,8,1,0,0,0,0,0,0,0
1977,OBJEC_2110,878,7634,9317,45657,20405,9699,6425,3854,2094,1367,823,621,1414,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,OBJEC_2111,1127,10653,13711,59376,17259,5173,1869,519,134,42,19,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,OBJEC_2112,490,4828,6606,42416,25002,13740,9134,3840,1865,949,457,237,598,49,11,2,0,0,0,0,0,0,0,0,0,0,0,0
1980,OBJEC_2113,345,3167,4214,25730,17844,13188,11299,8018,5925,4355,3100,2511,8355,1167,391,158,63,29,16,12,5,0,0,0,0,0,0,0
1981,OBJEC_2114,1064,9699,11900,50827,14919,5932,3877,2594,1652,1308,875,677,3269,882,173,56,54,36,30,20,23,25,0,0,0,0,0,0
1982,OBJEC_2115,1277,11384,12579,54749,17820,6338,3192,1378,679,391,155,115,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,OBJEC_2116,1721,14702,17119,61881,12479,1918,362,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,OBJEC_2117,822,6893,8718,47977,23951,10520,6143,2741,1119,580,268,157,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,OBJEC_2118,723,6643,8894,50655,23340,9165,5690,2690,1351,616,246,106,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,OBJEC_2119,1369,12385,14839,60410,15996,3699,993,183,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,OBJEC_2121,381,3300,4225,25778,18154,14448,12088,8630,5720,4252,2953,2362,7273,539,77,19,12,11,2,0,0,0,0,0,0,0,0,0
1988,OBJEC_2122,1815,14979,17329,59020,11957,2665,1045,473,232,145,85,69,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,OBJEC_2123,2240,18278,20412,59949,8239,942,143,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,OBJEC_2124,1458,13217,16086,62193,14023,2320,523,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,OBJEC_2125,1546,12411,14642,56530,15032,4384,2168,1112,636,457,383,326,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,OBJEC_2126,625,6190,8118,46637,24350,11500,6051,2777,1474,851,470,326,516,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,OBJEC_2128,1120,10803,13290,60944,18531,4209,1115,178,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,OBJEC_2129,1359,11962,14359,60031,17313,3999,955,216,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,OBJEC_2130,744,6919,8503,44694,23514,11420,7695,3392,1647,930,408,199,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,OBJEC_2131,1471,12278,13838,57137,16649,4725,2211,774,309,190,91,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,OBJEC_2132,1205,11039,13141,56183,18364,5973,2562,789,197,75,23,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,OBJEC_2133,1217,11280,13473,56682,17435,5557,2915,1181,337,109,26,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,OBJEC_2134,835,7639,9851,49639,21110,9256,5343,2683,1590,1006,615,323,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,OBJEC_2135,133,1421,2140,18039,16915,14672,13479,10143,7381,5509,4081,3204,11275,1231,148,72,23,12,9,2,3,0,0,0,0,0,0,0
2001,OBJEC_2136,1316,12252,14085,58086,16211,4535,1928,677,336,195,105,79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,OBJEC_2137,638,5426,7326,39696,20799,10506,7757,4734,3201,2439,1631,1306,4145,283,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,OBJEC_2138,1005,8785,11527,58715,21680,6055,1917,440,73,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,OBJEC_2139,825,7314,9039,46068,21855,10502,6941,3458,1782,1066,600,365,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,OBJEC_2140,1170,10402,13041,60478,18586,4609,1310,257,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,OBJEC_2142,1046,9996,12662,58557,18902,5551,2481,758,182,64,14,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,OBJEC_2143,319,3151,4464,31991,21699,13368,9652,6254,4492,3398,2294,1972,6375,526,120,46,29,22,17,8,15,12,0,0,0,0,0,0
2008,OBJEC_2144,1903,16045,17212,58341,11327,2619,1426,587,215,99,43,41,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,OBJEC_2145,994,8986,11031,52896,20066,7400,4178,1799,900,560,303,194,571,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,OBJEC_2146,804,7205,9183,49779,23358,9674,5316,2383,1062,533,272,147,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,OBJEC_2147,1149,10344,12544,57504,19553,5730,2107,582,165,109,74,86,270,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,OBJEC_2149,1128,9643,11779,54221,20433,7491,3427,1090,394,136,68,32,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,OBJEC_2150,753,7048,8978,50326,22920,9671,5375,2292,1179,671,317,142,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,OBJEC_2151,1892,16151,18157,61374,10403,1607,486,134,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,OBJEC_2152,1376,12847,14788,58747,15868,4035,1362,373,131,27,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,OBJEC_2153,850,8127,10097,49617,21332,9633,5173,2383,1206,746,401,231,422,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,OBJEC_2154,1371,12277,14653,60211,15916,3926,1360,360,99,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,OBJEC_2155,1141,10259,12705,59216,19182,5432,1769,389,95,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,OBJEC_2156,1114,9619,11956,59773,19280,5372,2088,622,201,102,40,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,OBJEC_2157,1110,9901,12534,57379,19008,5873,2564,936,338,155,52,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,OBJEC_2158,1030,9577,12400,58420,19033,5267,2669,1131,254,74,21,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,OBJEC_2160,968,7995,9716,47785,21393,9408,6423,2951,1515,933,412,234,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,OBJEC_2161,865,7874,9878,52256,23122,9155,4201,1486,440,171,81,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,OBJEC_2162,1128,9702,12186,57569,20340,6101,2324,702,125,33,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,OBJEC_2163,1686,14882,16419,57730,12527,4027,1675,552,177,96,38,33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,OBJEC_2164,1846,15231,16184,56849,12476,3690,2128,856,355,182,99,74,233,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,OBJEC_2165,1947,17052,18815,61016,9481,1269,274,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,OBJEC_2166,400,3582,5223,31737,19706,13080,9747,6594,4567,3279,2329,1776,6359,924,350,125,56,33,14,9,1,0,0,0,0,0,0,0
2029,OBJEC_2167,2114,16990,18860,60944,9297,1144,190,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,OBJEC_2168,927,8934,10809,55619,22206,7529,3113,862,178,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,OBJEC_2169,931,8108,10295,46462,18023,8215,5710,3845,2429,1592,1023,746,2583,226,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,OBJEC_2170,633,5765,7982,50315,27243,11120,4804,1592,528,145,51,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,OBJEC_2171,674,6529,8407,45773,22688,10635,6524,3320,1722,1160,740,554,1313,173,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,OBJEC_2172,424,3907,5307,32241,21717,14443,11124,6828,4356,2920,1853,1364,3624,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,OBJEC_2173,2165,18542,19762,59397,8125,1287,411,139,45,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,OBJEC_2174,1133,10312,12698,58707,18667,5233,2160,657,200,95,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,OBJEC_2175,1255,11021,12820,55304,17623,5778,3396,1484,612,402,200,163,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,OBJEC_2176,486,4276,5880,37802,23238,12555,9111,5208,2785,2055,1298,1078,4114,323,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,OBJEC_2177,1147,10357,12357,57385,19676,5896,2575,626,137,44,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,OBJEC_2178,910,8060,9734,48325,21361,9092,5570,2877,1542,962,516,325,521,52,43,1,0,0,0,0,0,0,0,0,0,0,0,0
2041,OBJEC_2179,461,4443,5972,38786,24042,13478,9454,5333,3106,1957,1145,802,1183,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,OBJEC_2181,1231,11246,13355,59578,17750,4540,1833,480,138,41,19,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,OBJEC_2182,774,7311,9292,51771,24259,9526,4604,1589,592,339,123,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,OBJEC_2183,1562,12884,14680,55082,15814,5232,2502,1029,478,275,107,63,144,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,OBJEC_2184,1391,12310,14636,59400,16149,4219,1700,385,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,OBJEC_2185,1295,11619,13467,55749,17399,5513,2777,1152,388,147,35,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,OBJEC_2186,1281,11688,14498,61137,16084,3883,1291,303,42,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,OBJEC_2187,650,6883,8947,50781,23410,8583,4290,1804,770,513,340,271,1440,534,318,165,64,31,19,12,23,41,3,0,0,0,0,0
2049,OBJEC_2188,1970,16168,18209,60301,11021,1941,516,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,OBJEC_2189,887,7817,9718,45739,21052,9717,6092,3258,1563,850,456,324,1068,577,351,187,80,50,47,22,23,13,0,0,0,0,0,0
2051,OBJEC_2190,751,7322,9074,49055,21888,8652,4895,2711,1765,1309,725,543,1190,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,OBJEC_2191,931,8177,10492,52484,22219,8252,3351,1193,614,372,219,137,657,282,92,13,10,10,16,6,4,19,10,0,0,0,0,0
2053,OBJEC_2192,588,5248,7082,40860,23156,12544,8459,4856,2840,1694,816,546,1136,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,OBJEC_2193,1542,11920,14235,53645,16965,6040,2685,1325,747,389,202,160,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,OBJEC_2194,947,8325,10735,56122,22320,7565,2904,732,157,65,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,OBJEC_2195,804,6878,8698,45347,21369,9920,6167,3449,2258,1570,1039,726,1961,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,OBJEC_2196,1318,11553,12881,54072,17619,6542,3540,1348,530,233,131,69,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,OBJEC_2197,877,7619,10045,54788,22980,8533,3700,1166,359,122,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,OBJEC_2198,1417,13600,16407,61691,13527,2777,699,95,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,OBJEC_2199,958,8087,10245,51218,21092,8361,5017,2365,1181,736,341,150,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,OBJEC_2200,960,8319,10265,53661,23482,8557,3421,1071,314,99,42,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,OBJEC_2201,1248,9859,11913,51836,20578,7638,3459,1471,751,496,302,180,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,OBJEC_2202,1372,11978,13880,55948,15647,5372,2794,1215,696,433,243,129,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,OBJEC_2203,1054,10109,12787,58599,18490,5643,2359,905,179,69,20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,OBJEC_2204,1462,12975,15448,60958,14653,3209,1075,320,59,51,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,OBJEC_2205,381,3421,4678,33164,25193,15897,10904,5785,3171,2074,1279,959,3157,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,OBJEC_2206,46,555,986,9887,11075,11428,11720,9934,7898,6688,5456,4574,22005,4802,1307,508,238,138,90,61,51,106,8,0,0,0,0,0
2068,OBJEC_2207,845,7482,9765,51974,22920,9031,5050,1788,612,234,78,64,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,OBJEC_2208,976,8375,10989,53247,22306,8065,3593,1416,541,226,88,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,OBJEC_2209,872,7576,9739,53666,23591,9009,3843,1203,392,196,83,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,OBJEC_2210,463,4408,5947,33144,17789,10389,8711,6255,4614,3713,2826,2355,7987,861,274,55,27,25,5,3,5,17,19,0,0,0,0,0
2072,OBJEC_2211,1025,9307,11940,56478,20934,6628,2637,805,283,88,44,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,OBJEC_2212,1312,11824,14074,60097,17292,3987,1254,301,66,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,OBJEC_2213,891,8180,10580,58289,21829,6742,2700,565,77,22,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,OBJEC_2214,2086,16857,18859,60765,9778,1272,235,27,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,OBJEC_2215,1030,8531,10267,45921,18761,8870,6060,3530,2164,1477,913,636,1591,136,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,OBJEC_2216,1063,9506,11344,55070,20118,6400,2981,1152,433,227,124,91,782,549,207,112,28,21,13,3,0,0,0,0,0,0,0,0
2078,OBJEC_2217,960,8401,11256,56602,20838,7011,3244,1128,272,114,31,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,OBJEC_2218,437,3971,5484,34088,23156,14219,10194,6159,4125,2635,1567,1141,2663,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,OBJEC_2219,1096,10114,12901,60412,18952,4793,1357,236,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,OBJEC_2220,864,7396,9676,49438,23758,9177,4208,1532,868,569,493,412,1641,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,OBJEC_2222,1144,10120,12430,57242,18619,5419,2775,1007,331,199,119,74,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,OBJEC_2223,1034,9912,12580,58849,19245,5585,2075,498,70,31,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,OBJEC_2224,1173,10341,12454,55019,18670,6542,3418,1347,568,245,60,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,OBJEC_2225,1136,11463,13565,58656,17311,5099,2019,513,110,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,OBJEC_2226,1563,12653,14129,57045,16595,4472,2169,828,274,107,31,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,OBJEC_2227,1136,9398,11394,48330,19067,8373,4317,2138,1164,829,587,553,2467,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,OBJEC_2228,1520,12729,14953,59287,15634,3915,1331,380,83,31,12,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,OBJEC_2229,1070,9671,11876,54189,18947,7033,3789,1538,717,419,255,165,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,OBJEC_2230,1394,11497,14413,60649,16786,3788,855,160,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,OBJEC_2231,410,3553,4917,30761,20651,13323,10728,7071,4446,3299,2442,1890,5393,574,127,62,62,39,35,17,9,52,12,19,0,0,0,0
2092,OBJEC_2232,566,5132,7325,48852,27605,12221,5312,1746,678,276,120,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,OBJEC_2233,559,5330,6858,41048,23931,11636,8694,4484,2509,1507,967,707,1962,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,OBJEC_2235,1330,12662,14776,59841,15652,3573,1132,356,96,61,30,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,OBJEC_2236,1206,11609,13854,59797,17265,4155,1516,303,111,45,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,OBJEC_2238,1252,10530,13379,59499,18462,4939,1651,414,68,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,OBJEC_2239,746,6918,9210,48835,21049,9047,5385,2841,1868,1272,830,592,1252,114,51,47,32,29,27,21,9,36,13,0,0,0,0,0
2098,OBJEC_2240,1036,9176,11714,54415,19625,7369,3743,1695,732,351,174,93,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,OBJEC_2241,1045,9552,12091,55079,19102,6856,3605,1413,558,272,132,90,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,OBJEC_2242,981,8802,10832,50807,19826,8244,4978,2716,1356,798,397,218,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,OBJEC_2243,1209,10278,12742,58077,19495,5772,1936,550,128,25,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,OBJEC_2244,484,4507,6127,38882,23768,13161,8823,4928,3071,2100,1361,938,1956,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,OBJEC_2245,1142,10792,13104,57563,19002,5350,2103,638,150,43,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,OBJEC_2246,1225,11185,13414,56585,17405,5641,3088,993,198,105,30,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,OBJEC_2247,1964,16341,18375,56939,11995,2964,1059,217,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
