OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28,CLASS_29,CLASS_30,CLASS_31,CLASS_32
1287,OBJEC_1372,0,2,2,0,0,13,83,739,5067,18556,29314,31282,14957,6544,1993,278,180,251,241,59,0,0,0,0,0,0,0,0,0,0,0,0
1288,OBJEC_1373,0,0,1,2,0,9,72,584,4084,16705,29600,33051,16503,6564,2112,263,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,OBJEC_1374,0,0,1,1,1,1,7,91,548,2667,6962,13014,15590,18966,19452,15746,10820,4590,1143,251,41,0,0,0,0,0,0,0,0,0,0,0
1290,OBJEC_1375,0,0,1,5,1,8,78,801,5659,22878,34164,31817,10194,2970,892,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,OBJEC_1376,0,1,1,0,2,1,46,454,3300,12791,21944,29469,19705,12973,6924,1973,290,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,OBJEC_1377,0,0,0,0,0,4,32,329,2368,11088,22908,32327,19925,11686,5789,2535,1172,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,OBJEC_1378,0,1,1,0,4,4,51,401,2912,12881,25594,34876,19958,9878,3254,381,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,OBJEC_1379,0,0,0,1,3,7,93,583,4363,17020,28151,31930,16854,7694,2850,317,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,OBJEC_1380,0,0,0,0,0,5,42,321,2151,9000,17701,24790,20300,16803,10161,5052,2431,1078,315,56,17,1,0,0,0,0,0,0,0,0,0,0
1296,OBJEC_1381,1,0,0,3,5,11,120,965,6194,21805,29757,24798,11997,7564,4542,2137,324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,OBJEC_1382,0,1,3,1,0,5,71,676,4635,18340,29482,32155,15869,6417,2183,371,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,OBJEC_1383,0,3,2,1,3,3,101,776,5575,21772,32090,30061,12989,4995,1620,224,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,OBJEC_1384,0,1,3,1,3,9,164,1177,8076,29229,37749,26027,6427,924,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,OBJEC_1385,0,0,1,2,0,7,55,343,2530,10828,22031,33525,23665,12543,3980,624,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,OBJEC_1386,0,0,1,0,2,6,67,393,3222,13448,25295,33934,19823,9546,3341,918,210,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,OBJEC_1387,0,1,1,1,3,6,106,803,5559,21352,32810,33027,11333,3675,1327,202,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,OBJEC_1389,0,0,0,1,0,3,19,189,1318,6067,13880,21312,20289,18438,14327,8407,4375,1263,312,24,0,0,0,0,0,0,0,0,0,0,0,0
1304,OBJEC_1390,0,0,2,3,3,8,62,619,4542,18653,31213,32443,15211,5167,1110,152,48,69,107,124,25,0,0,0,0,0,0,0,0,0,0,0
1305,OBJEC_1391,0,0,3,0,3,4,61,538,3900,14846,25111,29395,16167,9846,5754,2540,1037,380,263,182,129,56,9,0,0,0,0,0,0,0,0,0
1306,OBJEC_1392,0,1,0,3,2,13,69,669,4943,19942,32189,34785,13314,3459,482,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,OBJEC_1393,0,2,2,4,2,13,144,1147,7658,27960,37923,27481,6754,1036,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,OBJEC_1394,1,0,1,0,1,7,46,379,3427,14775,26386,35817,18982,7472,2375,208,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,OBJEC_1395,1,1,1,2,3,12,82,683,5020,20242,33651,31909,14245,3832,512,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,OBJEC_1396,1,2,6,3,7,9,102,779,5410,20619,30973,30986,12867,5225,2248,584,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,OBJEC_1397,0,0,1,1,1,5,79,478,3489,15350,28947,34494,18111,7326,1783,147,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,OBJEC_1398,2,0,0,1,3,11,103,665,4758,19407,33092,33138,14694,3630,386,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,OBJEC_1399,0,0,1,1,2,5,26,221,1747,7879,17809,27804,23508,16991,9068,3409,1211,465,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,OBJEC_1400,0,0,4,1,0,4,77,718,5087,19456,30598,33374,15225,4905,759,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,OBJEC_1401,0,0,0,0,1,6,72,614,4421,18715,32273,33724,14668,4849,861,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,OBJEC_1403,0,2,1,3,0,6,98,710,5089,20048,31739,32386,13496,5033,1432,171,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,OBJEC_1404,1,1,2,1,0,8,81,551,4111,16499,28239,30886,18591,8440,2566,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,OBJEC_1405,0,0,1,1,2,8,54,538,3636,14420,24562,28526,17126,11077,6064,2827,1070,298,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,OBJEC_1406,0,0,0,0,0,5,40,387,3029,13146,26216,34095,20272,9723,2778,460,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,OBJEC_1407,0,1,1,0,3,9,63,562,3713,15539,28119,32223,19050,8162,2020,291,112,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,OBJEC_1408,0,1,1,1,0,3,53,337,2186,9438,17903,25516,18709,14536,11086,5329,2901,1191,334,36,0,0,0,0,0,0,0,0,0,0,0,0
1322,OBJEC_1409,0,1,0,1,1,4,45,339,2684,10889,20797,26307,17630,12599,9588,5463,2800,930,141,5,0,0,0,0,0,0,0,0,0,0,0,0
1323,OBJEC_1410,0,1,0,2,0,2,34,355,2584,11551,23174,30155,20657,12703,6433,2123,433,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,OBJEC_1411,0,0,0,0,0,4,33,248,1986,8122,15565,21792,19370,17379,13470,7782,3136,1071,215,51,0,0,0,0,0,0,0,0,0,0,0,0
1325,OBJEC_1412,0,0,0,1,3,5,44,370,2802,11922,22277,33672,21369,11979,4896,477,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,OBJEC_1414,1,0,1,2,4,5,46,519,3584,15025,27578,32139,18092,9396,3380,417,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,OBJEC_1415,0,1,0,1,0,4,43,393,3195,13334,24182,32359,20025,11116,4936,589,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,OBJEC_1416,0,0,1,0,0,1,45,527,4022,16910,28054,33477,17579,7180,2129,284,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,OBJEC_1417,0,0,1,1,0,4,65,506,3716,15702,28492,34060,18284,7122,1822,384,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,OBJEC_1418,0,0,0,0,0,1,11,100,752,3309,7684,13498,13479,14858,16237,15412,12738,7372,2846,1090,330,120,52,3,0,0,0,0,0,0,0,0
1331,OBJEC_1419,0,3,4,1,1,12,109,916,5975,23209,36785,30006,10503,2167,197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,OBJEC_1420,0,0,0,1,2,5,65,484,3419,14343,26621,31058,18528,9898,4577,1081,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,OBJEC_1421,0,0,0,0,1,6,42,420,2714,11066,20222,26719,19068,14562,10189,4019,1046,143,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,OBJEC_1422,0,0,1,1,2,7,96,809,5602,21431,33470,31494,11854,3835,1186,313,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,OBJEC_1423,1,0,0,1,0,4,87,628,4365,17074,27733,31201,16294,7866,3654,1151,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,OBJEC_1424,0,3,1,3,1,10,135,1082,6892,26074,36663,28019,8704,1992,282,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,OBJEC_1425,0,0,1,2,1,10,106,967,6147,23824,36198,29268,10611,2650,431,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,OBJEC_1426,0,0,0,0,0,2,18,115,917,4656,11521,20989,21036,19966,15634,8748,4450,1670,291,140,58,11,2,0,0,0,0,0,0,0,0,0
1339,OBJEC_1427,0,0,3,2,0,3,45,404,2971,12689,23757,28254,17725,12188,6967,2807,1358,474,198,47,0,0,0,0,0,0,0,0,0,0,0,0
1340,OBJEC_1428,0,0,1,0,0,4,71,562,3972,17013,30273,34828,15889,5849,1383,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,OBJEC_1429,0,0,1,0,0,0,8,54,539,2546,6202,12619,14692,19455,20388,14194,9141,5050,2495,1298,620,345,164,77,4,0,0,0,0,0,0,0
1342,OBJEC_1430,0,0,3,1,4,4,60,418,3284,13708,25989,30449,19583,11242,4221,834,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,OBJEC_1431,0,0,3,1,1,3,100,616,4153,16621,27482,30259,16642,8431,4453,986,132,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,OBJEC_1432,0,0,0,2,1,0,65,560,4171,17124,30521,35432,15740,5459,1118,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,OBJEC_1433,0,0,1,0,2,11,55,611,4067,16514,29984,33910,18588,5434,701,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,OBJEC_1434,0,0,1,1,2,7,64,400,2822,11821,23319,34028,20762,11194,4520,583,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,OBJEC_1435,0,0,0,0,1,4,81,624,4506,18484,31417,34338,14522,5029,1185,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,OBJEC_1436,1,2,0,2,2,10,124,916,6194,23550,35738,29093,10990,2646,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,OBJEC_1437,0,1,1,3,0,1,40,319,2764,11999,24116,34928,22314,10617,2714,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,OBJEC_1438,0,0,2,0,0,5,49,413,3174,13154,23888,30383,19387,11668,5733,1591,338,73,29,5,0,0,0,0,0,0,0,0,0,0,0,0
1351,OBJEC_1439,0,0,1,2,0,6,73,616,4025,17766,32869,33738,15334,4960,817,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,OBJEC_1442,0,2,2,1,2,6,74,465,3443,14781,26879,30633,17157,9257,4728,1864,546,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,OBJEC_1443,0,0,0,0,1,4,66,487,3175,13378,25954,33446,21358,9869,2397,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,OBJEC_1444,1,3,1,4,2,10,91,839,5565,21746,33271,30396,12844,4068,687,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,OBJEC_1445,1,0,3,1,0,2,51,373,2311,9826,18669,27026,22778,16919,9560,2368,328,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,OBJEC_1446,0,0,0,0,0,0,16,129,968,4385,10031,16803,17897,21570,21027,12491,3979,848,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,OBJEC_1447,0,0,0,0,0,6,40,402,3112,13399,26426,35788,18864,8740,2937,174,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,OBJEC_1448,0,2,0,2,1,1,50,418,2994,12624,24061,33009,20984,11258,3974,489,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,OBJEC_1449,0,1,0,0,3,4,67,535,3791,15519,27145,31052,17453,9049,4139,951,177,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,OBJEC_1450,0,1,2,1,1,7,55,545,3817,15068,25758,29631,19588,10285,3928,963,202,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,OBJEC_1451,0,0,0,0,1,4,48,394,2724,11240,21226,26221,16347,11241,8828,5458,3672,1930,687,199,4,0,0,0,0,0,0,0,0,0,0,0
1362,OBJEC_1452,0,2,2,7,3,8,81,705,4691,18907,32426,32785,14997,4553,661,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,OBJEC_1453,1,2,0,1,3,4,100,844,5798,22611,35553,31650,10775,2509,364,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,OBJEC_1454,0,0,0,3,1,8,72,607,4060,17784,31225,33643,16251,5371,861,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,OBJEC_1455,0,1,0,0,0,6,52,450,2964,13358,26174,33257,21709,9983,2144,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,OBJEC_1456,0,1,0,0,1,6,39,332,2029,8700,16304,23688,17899,15353,12840,8005,3671,852,121,45,6,0,0,0,0,0,0,0,0,0,0,0
1367,OBJEC_1457,0,0,1,1,1,12,81,663,4310,17656,29549,31868,16390,6884,1946,181,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,OBJEC_1459,0,0,1,1,1,2,57,374,2553,11558,23535,31643,22744,12770,4277,669,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,OBJEC_1460,0,0,0,0,0,2,27,202,1351,5643,11230,16663,15836,17917,18489,13384,7170,1978,306,26,0,0,0,0,0,0,0,0,0,0,0,0
1370,OBJEC_1462,0,1,1,3,5,5,43,412,2934,13145,26421,34474,20491,9368,2424,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,OBJEC_1463,0,2,7,2,1,15,153,1273,8153,28231,35664,27042,7436,1710,201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,OBJEC_1464,2,2,2,0,1,11,114,957,6521,24979,36468,29805,8972,1822,231,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,OBJEC_1465,0,1,3,1,1,1,35,374,2816,12369,23020,32050,21369,11253,4499,1363,638,297,93,34,7,0,0,0,0,0,0,0,0,0,0,0
1374,OBJEC_1466,0,0,3,1,0,1,40,499,3531,14508,24390,30457,18381,10651,5566,1586,272,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,OBJEC_1467,0,1,1,4,4,5,134,1023,7536,27124,36158,30616,6442,1072,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,OBJEC_1469,0,0,1,2,1,11,79,694,5090,20614,33659,32123,13668,3670,582,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,OBJEC_1470,0,0,1,1,1,4,46,438,3152,13376,25061,30826,18490,10613,5781,1885,483,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,OBJEC_1471,0,0,0,1,1,5,53,486,3206,12898,22254,28169,18671,11360,7118,3334,1584,390,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,OBJEC_1472,0,1,0,0,0,3,77,560,4109,16913,29871,32849,16550,6879,1979,375,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,OBJEC_1473,0,0,2,0,1,1,29,284,2148,9876,20590,31746,22173,13968,6914,1992,456,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,OBJEC_1474,0,1,1,1,0,6,110,756,5396,20511,32638,32109,13005,3953,1020,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,OBJEC_1475,0,0,2,1,2,4,60,367,2510,11175,22473,29244,21757,13822,6507,1977,305,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,OBJEC_1476,0,0,1,2,1,3,33,338,2381,9874,19936,26235,21913,15304,7462,2875,1440,1067,660,327,40,0,0,0,0,0,0,0,0,0,0,0
1384,OBJEC_1477,0,1,0,0,0,2,42,435,3134,12348,20585,25983,17532,12462,8436,5816,2763,566,114,5,0,0,0,0,0,0,0,0,0,0,0,0
1385,OBJEC_1478,0,0,1,3,1,4,85,638,5045,20202,31104,35443,12083,4132,1202,167,99,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,OBJEC_1479,0,1,1,1,4,10,97,814,5430,20775,32434,33025,11980,3625,1197,421,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,OBJEC_1480,0,0,0,0,1,2,41,309,2100,8735,17583,27970,23749,15683,9380,2774,882,248,73,31,0,0,0,0,0,0,0,0,0,0,0,0
1388,OBJEC_1481,0,0,1,3,0,6,88,792,5808,21228,30941,33111,12136,4084,1514,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,OBJEC_1482,0,0,0,3,1,3,60,375,2493,10642,20713,28748,21469,14074,7054,3081,1132,350,26,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,OBJEC_1483,0,1,2,5,3,11,104,869,5989,22822,34688,31996,10203,2465,619,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,OBJEC_1484,0,0,1,0,2,5,55,426,3223,13683,25890,32721,18550,9026,3951,1591,642,117,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,OBJEC_1485,0,1,0,0,2,11,83,789,4962,19203,31974,31087,15060,4873,1454,589,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,OBJEC_1486,0,1,0,1,3,7,96,693,5211,19728,30397,30123,13160,5978,3045,1174,253,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,OBJEC_1487,0,0,2,8,3,10,71,786,4869,18604,29931,30938,15956,6163,1805,487,203,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,OBJEC_1488,0,0,2,1,0,3,43,321,2286,9036,16829,22737,17907,15241,13009,7883,3663,1044,197,21,1,0,0,0,0,0,0,0,0,0,0,0
1396,OBJEC_1489,0,0,3,3,6,15,121,941,6593,24998,34603,31402,9215,1974,347,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,OBJEC_1490,0,1,1,1,0,6,73,579,4091,16084,27204,30129,17535,9231,4231,981,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,OBJEC_1491,0,3,3,0,3,9,95,811,5549,21451,34315,31921,12020,3130,552,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,OBJEC_1492,0,0,3,1,0,6,63,599,4298,17496,30512,33529,16038,5742,1201,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,OBJEC_1493,0,0,1,1,0,5,63,481,3698,15467,28920,33867,18389,7625,1643,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,OBJEC_1494,0,0,0,1,0,4,21,174,1281,5668,11742,18200,17430,17996,16626,10850,6239,2766,802,335,85,4,0,0,0,0,0,0,0,0,0,0
1402,OBJEC_1495,0,1,0,1,1,1,33,299,2179,9191,17510,24063,18752,14528,11037,7484,3692,1124,290,38,0,0,0,0,0,0,0,0,0,0,0,0
1403,OBJEC_1496,0,1,1,2,2,7,108,912,6715,25427,35693,29980,8956,2085,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,OBJEC_1497,0,0,1,3,1,3,58,409,3092,12962,23401,32633,20882,11176,4609,714,253,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,OBJEC_1498,0,0,1,3,1,10,89,811,5730,21358,31781,32283,12141,4106,1460,327,103,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,OBJEC_1499,0,0,1,2,3,9,90,827,5853,22358,33977,32874,11186,2737,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,OBJEC_1500,0,1,2,6,0,7,118,918,7164,25505,36071,30475,8341,1493,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,OBJEC_1501,0,0,1,0,2,2,64,508,3771,15697,26922,32676,18416,8209,2812,593,209,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,OBJEC_1502,0,0,1,0,0,3,35,266,2018,9238,21024,30044,23365,14862,6346,1846,445,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,OBJEC_1503,0,0,1,1,2,6,73,558,4196,17165,30275,34040,15470,6118,2016,266,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,OBJEC_1504,0,0,0,2,2,2,81,625,4637,18548,32069,33584,14398,4680,919,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,OBJEC_1505,0,0,2,7,2,9,101,889,6093,23852,35705,31361,10030,1955,213,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,OBJEC_1506,0,0,0,1,1,3,38,444,3434,14223,25441,33180,19301,9513,3738,521,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,OBJEC_1507,1,0,1,3,5,5,60,426,2929,11828,22461,31013,21966,12651,5107,1345,352,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,OBJEC_1508,0,0,2,3,1,11,89,716,5084,20937,34686,33198,11483,2956,390,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,OBJEC_1509,0,0,1,2,5,11,91,889,6121,23344,34247,31944,10459,2440,334,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,OBJEC_1511,0,1,0,2,1,18,111,851,6064,23187,36301,31513,10282,1790,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,OBJEC_1513,0,0,1,2,2,3,51,365,2818,11986,22679,32038,21327,11909,4788,1479,419,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,OBJEC_1514,0,0,2,1,1,4,42,337,2083,9596,22182,31033,22704,12805,5084,1941,1105,570,326,68,8,0,0,0,0,0,0,0,0,0,0,0
1420,OBJEC_1515,0,0,3,0,0,7,55,540,3816,15958,29395,34389,17444,6594,1566,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,OBJEC_1516,0,1,2,2,3,3,89,853,5780,21971,33735,32058,11785,3149,723,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,OBJEC_1517,0,0,1,2,2,13,113,888,6017,22598,32959,29969,12129,3974,866,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,OBJEC_1518,0,0,0,1,1,2,56,404,3263,13635,26713,32452,20436,9565,2673,327,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,OBJEC_1519,0,1,1,1,1,6,58,559,4167,16433,27432,32678,16303,7575,3648,1094,264,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,OBJEC_1520,0,1,1,0,4,8,61,394,2957,12535,24563,33151,21192,10959,3583,701,84,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,OBJEC_1521,0,0,0,2,2,5,34,277,1924,8852,18162,25152,19533,14927,9774,5340,2885,1424,787,376,232,154,45,5,0,0,0,0,0,0,0,0
1427,OBJEC_1522,0,0,0,2,3,3,52,431,2863,12252,22982,28428,21079,12603,5223,1672,797,938,710,186,0,0,0,0,0,0,0,0,0,0,0,0
1428,OBJEC_1523,0,0,0,1,3,4,88,673,4565,18756,30771,34025,14414,4789,1465,320,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,OBJEC_1524,0,1,3,0,0,10,112,1000,6262,24385,35294,29187,10661,2730,553,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,OBJEC_1525,1,1,2,3,0,7,92,868,5747,21565,32391,30115,11985,4614,1777,360,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,OBJEC_1526,0,1,0,1,3,11,133,1049,6673,25725,37166,27740,9476,1975,249,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,OBJEC_1527,1,0,2,2,2,11,120,921,6290,23820,33306,28217,11673,4114,1047,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,OBJEC_1528,0,0,1,1,1,2,87,636,4657,18194,30366,36033,14563,4250,1079,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,OBJEC_1529,0,1,1,1,2,6,108,837,5355,19492,29823,30644,14877,6470,1981,278,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,OBJEC_1530,0,3,2,0,1,6,77,618,4121,15844,25348,23698,13539,9149,6876,4725,3130,1582,649,134,46,13,0,0,0,0,0,0,0,0,0,0
1436,OBJEC_1531,0,1,1,0,0,6,73,595,3809,15565,27594,31659,19202,9189,2376,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,OBJEC_1532,0,0,3,1,0,1,60,473,3208,13544,24907,31523,18954,10711,4816,1384,275,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,OBJEC_1534,0,1,1,0,0,1,55,494,3986,15695,24987,30063,17277,10543,5464,1267,335,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,OBJEC_1535,0,0,0,1,3,5,47,404,2995,13089,26655,34268,20043,9494,2922,281,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,OBJEC_1536,0,2,1,1,0,12,135,963,6954,26172,37396,27251,9156,2005,168,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,OBJEC_1537,0,2,0,0,0,5,63,512,3889,16221,29185,34788,17075,6375,1692,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,OBJEC_1538,0,0,0,5,1,9,67,499,3603,14269,25084,32036,18759,10390,4437,713,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,OBJEC_1539,0,1,2,1,0,5,75,686,5160,19723,31159,33213,13758,4686,1033,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,OBJEC_1540,0,0,0,2,2,2,53,333,2370,9763,17921,28451,21613,15633,9709,2976,917,447,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,OBJEC_1541,0,0,1,1,1,2,45,404,3358,14423,27117,35783,19142,7936,1947,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,OBJEC_1542,0,0,1,3,2,8,118,908,6817,25891,37185,29750,7919,1201,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,OBJEC_1543,1,0,2,1,2,8,81,695,4483,17385,27404,30356,17604,8856,2805,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,OBJEC_1544,1,2,1,2,2,6,57,369,2652,11252,20196,28286,16263,10703,8544,5401,3560,1537,515,150,61,1,0,0,0,0,0,0,0,0,0,0
1449,OBJEC_1545,2,1,1,1,1,10,111,1018,7061,25952,37066,29266,8375,1294,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,OBJEC_1546,0,2,2,1,4,15,97,858,6210,22947,32873,29916,10892,4578,1535,253,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,OBJEC_1547,0,0,0,3,2,12,106,916,6380,24639,35411,31652,9300,1599,201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
