OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28
1339,OBJEC_1551,1009,6362,7409,43905,27582,13763,5903,2484,1203,604,317,193,396,64,21,7,0,0,0,0,0,0,0,0,0,0,0,0
1340,OBJEC_1552,1452,7810,8417,45861,25555,11942,5519,2129,1031,508,270,147,236,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,OBJEC_1554,518,2593,2520,13606,12044,12099,10980,8597,7477,6005,4825,3848,16930,4838,2003,943,583,348,257,185,130,194,29,4,0,0,0,0
1342,OBJEC_1555,150,1018,1437,14152,16927,15650,13130,10088,7912,6293,4888,3754,13285,1691,396,166,92,53,22,15,20,60,19,4,0,0,0,0
1343,OBJEC_1556,397,2833,3788,29994,27372,18768,11561,6573,4028,2418,1427,874,1445,71,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,OBJEC_1557,216,1797,2505,22144,23588,19187,13958,9247,6328,3966,2575,1701,3584,313,69,26,10,5,3,0,0,0,0,0,0,0,0,0
1345,OBJEC_1558,105,821,1205,13016,16871,16371,14290,10568,8191,6111,4666,3610,12703,1577,417,161,94,43,30,20,12,7,0,0,0,0,0,0
1346,OBJEC_1559,262,1827,2490,21528,23747,19881,14389,8955,6015,3923,2414,1656,3804,299,28,4,0,0,0,0,0,0,0,0,0,0,0,0
1347,OBJEC_1560,271,1864,2504,21658,22424,17843,13228,8586,6066,3962,2629,1978,5857,1130,449,239,96,58,22,14,7,4,0,0,0,0,0,0
1348,OBJEC_1561,910,5630,6254,36998,23511,12393,6926,4276,3026,2365,1908,1500,5502,331,24,2,0,0,0,0,0,0,0,0,0,0,0,0
1349,OBJEC_1562,766,4283,4878,32264,25151,16760,10071,6001,3753,2428,1564,1034,2036,137,39,25,8,6,2,2,4,10,0,0,0,0,0,0
1350,OBJEC_1563,188,1514,2187,19358,20292,16704,12863,9338,7147,5206,3871,2888,8059,921,200,73,40,25,9,4,2,0,0,0,0,0,0,0
1351,OBJEC_1564,21,201,370,5344,9379,11249,11883,11138,10198,8779,7415,6196,23456,3649,965,362,160,64,33,15,5,7,0,0,0,0,0,0
1352,OBJEC_1565,446,2820,3329,24739,21579,15312,11518,7273,5289,3793,2819,2242,7607,1465,504,203,92,41,44,25,9,54,16,3,0,0,0,0
1353,OBJEC_1566,331,2192,2859,23930,24864,18682,12568,7795,5206,3530,2423,1637,4391,519,178,66,29,13,5,3,1,0,0,0,0,0,0,0
1354,OBJEC_1567,584,4175,5253,37464,29008,17168,8981,4278,2116,1089,588,372,477,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,OBJEC_1569,134,843,1174,10401,11934,11070,10049,8672,7282,6250,5336,4861,23951,5739,1694,625,317,156,91,71,37,106,62,34,0,0,0,0
1356,OBJEC_1570,559,3967,4705,33172,25936,16227,9967,5565,3471,2306,1495,1045,2171,211,38,23,10,4,3,4,4,6,0,0,0,0,0,0
1357,OBJEC_1572,214,1702,2427,21681,22564,18355,13299,9117,6306,4298,3157,2244,5292,471,77,10,4,4,0,0,0,0,0,0,0,0,0,0
1358,OBJEC_1573,39,355,604,7649,11827,12706,12196,10550,9149,7339,6129,5063,19517,4696,1652,693,352,171,84,44,30,44,0,0,0,0,0,0
1359,OBJEC_1575,997,5878,6813,41952,28094,14324,6669,3041,1493,875,473,246,365,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,OBJEC_1576,497,3637,4555,33119,27380,17186,9792,5461,3296,1975,1216,844,1882,309,61,12,0,0,0,0,0,0,0,0,0,0,0,0
1361,OBJEC_1577,196,1938,2658,23211,23684,18605,13446,8954,5981,4039,2807,1776,3706,184,21,14,2,0,0,0,0,0,0,0,0,0,0,0
1362,OBJEC_1578,741,4536,4924,29196,21380,14869,10374,6682,4699,3219,2343,1713,5834,341,34,4,0,0,0,0,0,0,0,0,0,0,0,0
1363,OBJEC_1579,138,1034,1498,14804,17934,16585,13754,10978,8531,6556,4946,3623,9821,764,164,68,22,2,0,0,0,0,0,0,0,0,0,0
1364,OBJEC_1580,101,841,1327,13797,17748,17406,15650,11732,8858,6468,4791,3385,8377,608,100,20,12,1,0,0,0,0,0,0,0,0,0,0
1365,OBJEC_1582,430,2755,3594,28263,25753,18657,12211,7187,4553,2790,1613,1101,1935,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,OBJEC_1583,276,1900,2331,17784,17868,15202,13195,10024,7940,5891,4368,3376,10329,596,128,14,0,0,0,0,0,0,0,0,0,0,0,0
1367,OBJEC_1584,1181,6604,6701,36040,22443,13858,8996,5373,3602,2337,1466,946,1627,36,4,5,2,1,0,0,0,0,0,0,0,0,0,0
1368,OBJEC_1588,46,533,820,10136,14849,15410,13993,11482,9491,7716,5863,4555,14307,1610,274,101,25,9,2,0,0,0,0,0,0,0,0,0
1369,OBJEC_1590,1391,7345,7479,41529,23203,12564,7422,3811,2265,1277,720,498,1192,149,30,9,3,2,0,0,0,0,0,0,0,0,0,0
1370,OBJEC_1592,446,2879,3704,28491,24799,17754,12016,7351,4854,3103,1992,1332,2593,214,26,2,0,0,0,0,0,0,0,0,0,0,0,0
1371,OBJEC_1595,3516,13787,11132,39035,13664,7360,5193,3786,3075,2361,1816,1236,3295,846,355,130,84,70,30,28,27,49,14,0,0,0,0,0
